,Actual Class,Class Size,Correct Class Predicted,Equiv Class,Exact User Predicted,Largest Possible Class Size,Predicted Class,gamma,kernel
82,4857,1,False,SCORE_DIST,False,7936,6751,scale,linear
83,4857,25,True,PERCENTILES,False,7936,6751,scale,linear
84,4857,1,False,JUMP,False,7936,3112,scale,linear
85,4857,1,False,SCORE_DIST,False,7936,3112,scale,linear
86,4857,25,True,PERCENTILES,False,7936,3112,scale,linear
87,10618,1,False,JUMP,False,7936,3202,scale,linear
88,10618,1,False,SCORE_DIST,False,7936,3202,scale,linear
89,10618,25,False,PERCENTILES,False,7936,3202,scale,linear
90,681,1,False,JUMP,False,7936,6751,scale,linear
91,681,1,False,SCORE_DIST,False,7936,6751,scale,linear
92,681,25,False,PERCENTILES,False,7936,6751,scale,linear
93,3066,4,False,JUMP,False,7936,3510,scale,linear
94,3066,1,False,SCORE_DIST,False,7936,3510,scale,linear
95,3066,25,True,PERCENTILES,False,7936,3510,scale,linear
96,3179,1,False,JUMP,False,7936,3202,scale,linear
97,3179,1,False,SCORE_DIST,False,7936,3202,scale,linear
98,3179,25,False,PERCENTILES,False,7936,3202,scale,linear
99,147,3,False,JUMP,False,7936,4857,scale,linear
100,147,1,False,SCORE_DIST,False,7936,4857,scale,linear
101,147,25,True,PERCENTILES,False,7936,4857,scale,linear
102,44692,1,False,JUMP,False,7936,3112,scale,linear
103,44692,1,False,SCORE_DIST,False,7936,3112,scale,linear
104,44692,25,True,PERCENTILES,False,7936,3112,scale,linear
105,26788,1,False,JUMP,False,7936,3112,scale,linear
106,26788,1,False,SCORE_DIST,False,7936,3112,scale,linear
107,26788,25,False,PERCENTILES,False,7936,3112,scale,linear
108,3202,1,False,JUMP,False,7936,3112,scale,linear
109,3202,1,False,SCORE_DIST,False,7936,3112,scale,linear
110,3202,25,True,PERCENTILES,False,7936,3112,scale,linear
111,601,1,False,JUMP,False,7936,3202,scale,linear
112,601,1,False,SCORE_DIST,False,7936,3202,scale,linear
113,601,25,False,PERCENTILES,False,7936,3202,scale,linear
114,13449,1,False,JUMP,False,7936,3510,scale,linear
115,13449,1,False,SCORE_DIST,False,7936,3510,scale,linear
116,13449,25,True,PERCENTILES,False,7936,3510,scale,linear
117,3202,1,True,JUMP,True,7936,3202,scale,linear
118,3202,1,True,SCORE_DIST,True,7936,3202,scale,linear
119,3202,25,True,PERCENTILES,True,7936,3202,scale,linear
120,14515,1,False,JUMP,False,7936,6751,scale,linear
121,14515,1,False,SCORE_DIST,False,7936,6751,scale,linear
122,14515,25,True,PERCENTILES,False,7936,6751,scale,linear
123,13449,1,True,JUMP,True,7936,13449,scale,linear
124,13449,1,True,SCORE_DIST,True,7936,13449,scale,linear
125,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
126,36817,1,False,JUMP,False,7936,3202,scale,linear
127,36817,1,False,SCORE_DIST,False,7936,3202,scale,linear
128,36817,25,False,PERCENTILES,False,7936,3202,scale,linear
129,2029,1,False,JUMP,False,7936,4857,scale,linear
130,2029,1,False,SCORE_DIST,False,7936,4857,scale,linear
131,2029,25,True,PERCENTILES,False,7936,4857,scale,linear
132,3510,1,False,JUMP,False,7936,6751,scale,linear
133,3510,2,False,SCORE_DIST,False,7936,6751,scale,linear
134,3510,25,True,PERCENTILES,False,7936,6751,scale,linear
135,25864,1,False,JUMP,False,7936,3112,scale,linear
136,25864,1,False,SCORE_DIST,False,7936,3112,scale,linear
137,25864,25,False,PERCENTILES,False,7936,3112,scale,linear
138,4857,1,True,JUMP,True,7936,4857,scale,linear
139,4857,1,True,SCORE_DIST,True,7936,4857,scale,linear
140,4857,25,True,PERCENTILES,True,7936,4857,scale,linear
141,13492,1,False,JUMP,False,7936,98,scale,linear
142,13492,1,False,SCORE_DIST,False,7936,98,scale,linear
143,13492,25,False,PERCENTILES,False,7936,98,scale,linear
144,891,1,False,JUMP,False,7936,98,scale,linear
145,891,1,False,SCORE_DIST,False,7936,98,scale,linear
146,891,25,True,PERCENTILES,False,7936,98,scale,linear
147,49281,1,False,JUMP,False,7936,3112,scale,linear
148,49281,2,False,SCORE_DIST,False,7936,3112,scale,linear
149,49281,25,True,PERCENTILES,False,7936,3112,scale,linear
150,222,2,False,JUMP,False,7936,20204,scale,linear
151,222,2,False,SCORE_DIST,False,7936,20204,scale,linear
152,222,25,False,PERCENTILES,False,7936,20204,scale,linear
153,3202,1,True,JUMP,True,7936,3202,scale,linear
154,3202,1,True,SCORE_DIST,True,7936,3202,scale,linear
155,3202,25,True,PERCENTILES,True,7936,3202,scale,linear
156,18654,1,False,JUMP,False,7936,3202,scale,linear
157,18654,1,False,SCORE_DIST,False,7936,3202,scale,linear
158,18654,25,True,PERCENTILES,False,7936,3202,scale,linear
159,13449,1,True,JUMP,True,7936,13449,scale,linear
160,13449,1,True,SCORE_DIST,True,7936,13449,scale,linear
161,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
162,3112,1,True,JUMP,True,7936,3112,scale,linear
163,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
164,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
165,9029,1,False,JUMP,False,7936,3202,scale,linear
166,9029,1,False,SCORE_DIST,False,7936,3202,scale,linear
167,9029,25,False,PERCENTILES,False,7936,3202,scale,linear
168,32538,4,False,JUMP,False,7936,3510,scale,linear
169,32538,1,False,SCORE_DIST,False,7936,3510,scale,linear
170,32538,25,False,PERCENTILES,False,7936,3510,scale,linear
171,3510,3,True,JUMP,False,7936,3112,scale,linear
172,3510,1,False,SCORE_DIST,False,7936,3112,scale,linear
173,3510,25,True,PERCENTILES,False,7936,3112,scale,linear
174,857,1,False,JUMP,False,7936,3096,scale,linear
175,857,1,False,SCORE_DIST,False,7936,3096,scale,linear
176,857,25,False,PERCENTILES,False,7936,3096,scale,linear
177,13449,1,True,JUMP,True,7936,13449,scale,linear
178,13449,2,True,SCORE_DIST,True,7936,13449,scale,linear
179,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
180,6751,1,True,JUMP,True,7936,6751,scale,linear
181,6751,1,True,SCORE_DIST,True,7936,6751,scale,linear
182,6751,25,True,PERCENTILES,True,7936,6751,scale,linear
183,28,5,False,JUMP,False,7936,10364,scale,linear
184,28,1,False,SCORE_DIST,False,7936,10364,scale,linear
185,28,25,True,PERCENTILES,False,7936,10364,scale,linear
186,833,4,False,JUMP,False,7936,3202,scale,linear
187,833,2,False,SCORE_DIST,False,7936,3202,scale,linear
188,833,25,False,PERCENTILES,False,7936,3202,scale,linear
189,17931,1,False,JUMP,False,7936,6751,scale,linear
190,17931,1,False,SCORE_DIST,False,7936,6751,scale,linear
191,17931,25,True,PERCENTILES,False,7936,6751,scale,linear
192,766,1,False,JUMP,False,7936,13449,scale,linear
193,766,1,False,SCORE_DIST,False,7936,13449,scale,linear
194,766,25,False,PERCENTILES,False,7936,13449,scale,linear
195,3510,2,False,JUMP,False,7936,3112,scale,linear
196,3510,1,False,SCORE_DIST,False,7936,3112,scale,linear
197,3510,25,True,PERCENTILES,False,7936,3112,scale,linear
198,757,1,False,JUMP,False,7936,10364,scale,linear
199,757,1,False,SCORE_DIST,False,7936,10364,scale,linear
200,757,25,False,PERCENTILES,False,7936,10364,scale,linear
201,13449,1,True,JUMP,True,7936,13449,scale,linear
202,13449,1,True,SCORE_DIST,True,7936,13449,scale,linear
203,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
204,3096,4,True,JUMP,True,7936,3096,scale,linear
205,3096,2,True,SCORE_DIST,True,7936,3096,scale,linear
206,3096,25,True,PERCENTILES,True,7936,3096,scale,linear
207,3510,1,False,JUMP,False,7936,3112,scale,linear
208,3510,1,False,SCORE_DIST,False,7936,3112,scale,linear
209,3510,25,True,PERCENTILES,False,7936,3112,scale,linear
210,98,1,True,JUMP,True,7936,98,scale,linear
211,98,2,True,SCORE_DIST,True,7936,98,scale,linear
212,98,25,True,PERCENTILES,True,7936,98,scale,linear
213,17012,1,False,JUMP,False,7936,6751,scale,linear
214,17012,1,False,SCORE_DIST,False,7936,6751,scale,linear
215,17012,25,False,PERCENTILES,False,7936,6751,scale,linear
216,10759,1,False,JUMP,False,7936,3202,scale,linear
217,10759,1,False,SCORE_DIST,False,7936,3202,scale,linear
218,10759,25,False,PERCENTILES,False,7936,3202,scale,linear
219,26776,1,False,JUMP,False,7936,3510,scale,linear
220,26776,2,False,SCORE_DIST,False,7936,3510,scale,linear
221,26776,25,True,PERCENTILES,False,7936,3510,scale,linear
222,10364,2,False,JUMP,False,7936,3202,scale,linear
223,10364,1,False,SCORE_DIST,False,7936,3202,scale,linear
224,10364,25,True,PERCENTILES,False,7936,3202,scale,linear
225,29870,1,False,JUMP,False,7936,3112,scale,linear
226,29870,1,False,SCORE_DIST,False,7936,3112,scale,linear
227,29870,25,True,PERCENTILES,False,7936,3112,scale,linear
228,25133,1,False,JUMP,False,7936,10364,scale,linear
229,25133,1,False,SCORE_DIST,False,7936,10364,scale,linear
230,25133,25,False,PERCENTILES,False,7936,10364,scale,linear
231,6751,1,True,JUMP,True,7936,6751,scale,linear
232,6751,1,True,SCORE_DIST,True,7936,6751,scale,linear
233,6751,25,True,PERCENTILES,True,7936,6751,scale,linear
234,3112,1,True,JUMP,True,7936,3112,scale,linear
235,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
236,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
237,10364,1,True,JUMP,True,7936,10364,scale,linear
238,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
239,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
240,20204,1,False,JUMP,False,7936,3510,scale,linear
241,20204,1,False,SCORE_DIST,False,7936,3510,scale,linear
242,20204,25,True,PERCENTILES,False,7936,3510,scale,linear
243,10364,2,True,JUMP,True,7936,10364,scale,linear
244,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
245,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
246,6751,2,False,JUMP,False,7936,147,scale,linear
247,6751,2,False,SCORE_DIST,False,7936,147,scale,linear
248,6751,25,True,PERCENTILES,False,7936,147,scale,linear
249,27210,1,False,JUMP,False,7936,10364,scale,linear
250,27210,1,False,SCORE_DIST,False,7936,10364,scale,linear
251,27210,25,False,PERCENTILES,False,7936,10364,scale,linear
252,3096,1,False,JUMP,False,7936,10364,scale,linear
253,3096,1,False,SCORE_DIST,False,7936,10364,scale,linear
254,3096,25,True,PERCENTILES,False,7936,10364,scale,linear
255,20204,2,False,JUMP,False,7936,3510,scale,linear
256,20204,2,False,SCORE_DIST,False,7936,3510,scale,linear
257,20204,25,True,PERCENTILES,False,7936,3510,scale,linear
258,3510,1,False,JUMP,False,7936,3202,scale,linear
259,3510,1,False,SCORE_DIST,False,7936,3202,scale,linear
260,3510,25,True,PERCENTILES,False,7936,3202,scale,linear
261,178,1,False,JUMP,False,7936,282,scale,linear
262,178,1,False,SCORE_DIST,False,7936,282,scale,linear
263,178,25,True,PERCENTILES,False,7936,282,scale,linear
264,147,1,False,JUMP,False,7936,3510,scale,linear
265,147,1,False,SCORE_DIST,False,7936,3510,scale,linear
266,147,25,True,PERCENTILES,False,7936,3510,scale,linear
267,178,1,False,JUMP,False,7936,4857,scale,linear
268,178,1,False,SCORE_DIST,False,7936,4857,scale,linear
269,178,25,False,PERCENTILES,False,7936,4857,scale,linear
270,18452,2,False,JUMP,False,7936,3202,scale,linear
271,18452,2,False,SCORE_DIST,False,7936,3202,scale,linear
272,18452,25,False,PERCENTILES,False,7936,3202,scale,linear
273,13492,2,False,JUMP,False,7936,3510,scale,linear
274,13492,1,False,SCORE_DIST,False,7936,3510,scale,linear
275,13492,25,True,PERCENTILES,False,7936,3510,scale,linear
276,11251,2,False,JUMP,False,7936,3202,scale,linear
277,11251,1,False,SCORE_DIST,False,7936,3202,scale,linear
278,11251,25,False,PERCENTILES,False,7936,3202,scale,linear
279,10648,1,False,JUMP,False,7936,3112,scale,linear
280,10648,1,False,SCORE_DIST,False,7936,3112,scale,linear
281,10648,25,False,PERCENTILES,False,7936,3112,scale,linear
282,3112,1,True,JUMP,True,7936,3112,scale,linear
283,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
284,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
285,15882,1,False,JUMP,False,7936,3202,scale,linear
286,15882,1,False,SCORE_DIST,False,7936,3202,scale,linear
287,15882,25,False,PERCENTILES,False,7936,3202,scale,linear
288,224,1,True,JUMP,True,7936,224,scale,linear
289,224,1,True,SCORE_DIST,True,7936,224,scale,linear
290,224,25,True,PERCENTILES,True,7936,224,scale,linear
291,20204,1,False,JUMP,False,7936,3510,scale,linear
292,20204,1,False,SCORE_DIST,False,7936,3510,scale,linear
293,20204,25,True,PERCENTILES,False,7936,3510,scale,linear
294,49281,1,False,JUMP,False,7936,98,scale,linear
295,49281,2,False,SCORE_DIST,False,7936,98,scale,linear
296,49281,25,True,PERCENTILES,False,7936,98,scale,linear
297,3112,2,False,JUMP,False,7936,13449,scale,linear
298,3112,3,True,SCORE_DIST,False,7936,13449,scale,linear
299,3112,25,True,PERCENTILES,False,7936,13449,scale,linear
300,757,1,False,JUMP,False,7936,147,scale,linear
301,757,1,False,SCORE_DIST,False,7936,147,scale,linear
302,757,25,True,PERCENTILES,False,7936,147,scale,linear
303,4857,1,True,JUMP,True,7936,4857,scale,linear
304,4857,1,True,SCORE_DIST,True,7936,4857,scale,linear
305,4857,25,True,PERCENTILES,True,7936,4857,scale,linear
306,447,1,False,JUMP,False,7936,3112,scale,linear
307,447,1,False,SCORE_DIST,False,7936,3112,scale,linear
308,447,25,True,PERCENTILES,False,7936,3112,scale,linear
309,10364,1,True,JUMP,True,7936,10364,scale,linear
310,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
311,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
312,3510,1,True,JUMP,True,7936,3510,scale,linear
313,3510,1,True,SCORE_DIST,True,7936,3510,scale,linear
314,3510,25,True,PERCENTILES,True,7936,3510,scale,linear
315,224,1,False,JUMP,False,7936,98,scale,linear
316,224,1,False,SCORE_DIST,False,7936,98,scale,linear
317,224,25,True,PERCENTILES,False,7936,98,scale,linear
318,13449,1,False,JUMP,False,7936,3112,scale,linear
319,13449,1,False,SCORE_DIST,False,7936,3112,scale,linear
320,13449,25,True,PERCENTILES,False,7936,3112,scale,linear
321,7949,2,False,JUMP,False,7936,6751,scale,linear
322,7949,1,False,SCORE_DIST,False,7936,6751,scale,linear
323,7949,25,False,PERCENTILES,False,7936,6751,scale,linear
324,28,1,False,JUMP,False,7936,6751,scale,linear
325,28,1,False,SCORE_DIST,False,7936,6751,scale,linear
326,28,25,True,PERCENTILES,False,7936,6751,scale,linear
327,20204,1,False,JUMP,False,7936,3202,scale,linear
328,20204,1,False,SCORE_DIST,False,7936,3202,scale,linear
329,20204,25,False,PERCENTILES,False,7936,3202,scale,linear
330,3245,1,False,JUMP,False,7936,3202,scale,linear
331,3245,1,False,SCORE_DIST,False,7936,3202,scale,linear
332,3245,25,False,PERCENTILES,False,7936,3202,scale,linear
333,98,1,False,JUMP,False,7936,3202,scale,linear
334,98,1,False,SCORE_DIST,False,7936,3202,scale,linear
335,98,25,True,PERCENTILES,False,7936,3202,scale,linear
336,388,1,False,JUMP,False,7936,10364,scale,linear
337,388,1,False,SCORE_DIST,False,7936,10364,scale,linear
338,388,25,True,PERCENTILES,False,7936,10364,scale,linear
339,98,1,False,JUMP,False,7936,147,scale,linear
340,98,1,False,SCORE_DIST,False,7936,147,scale,linear
341,98,25,True,PERCENTILES,False,7936,147,scale,linear
342,10364,1,True,JUMP,True,7936,10364,scale,linear
343,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
344,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
345,93,1,False,JUMP,False,7936,3510,scale,linear
346,93,1,False,SCORE_DIST,False,7936,3510,scale,linear
347,93,25,False,PERCENTILES,False,7936,3510,scale,linear
348,98,1,True,JUMP,True,7936,98,scale,linear
349,98,1,True,SCORE_DIST,True,7936,98,scale,linear
350,98,25,True,PERCENTILES,True,7936,98,scale,linear
351,10618,2,False,JUMP,False,7936,3202,scale,linear
352,10618,1,False,SCORE_DIST,False,7936,3202,scale,linear
353,10618,25,True,PERCENTILES,False,7936,3202,scale,linear
354,13449,1,True,JUMP,True,7936,13449,scale,linear
355,13449,1,True,SCORE_DIST,True,7936,13449,scale,linear
356,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
357,34127,1,False,JUMP,False,7936,10364,scale,linear
358,34127,1,False,SCORE_DIST,False,7936,10364,scale,linear
359,34127,25,False,PERCENTILES,False,7936,10364,scale,linear
360,13449,1,True,JUMP,True,7936,13449,scale,linear
361,13449,1,True,SCORE_DIST,True,7936,13449,scale,linear
362,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
363,24,1,False,JUMP,False,7936,3202,scale,linear
364,24,1,False,SCORE_DIST,False,7936,3202,scale,linear
365,24,25,False,PERCENTILES,False,7936,3202,scale,linear
366,10288,1,False,JUMP,False,7936,147,scale,linear
367,10288,1,False,SCORE_DIST,False,7936,147,scale,linear
368,10288,25,True,PERCENTILES,False,7936,147,scale,linear
369,3202,1,False,JUMP,False,7936,98,scale,linear
370,3202,1,False,SCORE_DIST,False,7936,98,scale,linear
371,3202,25,True,PERCENTILES,False,7936,98,scale,linear
372,6751,1,False,JUMP,False,7936,3202,scale,linear
373,6751,1,False,SCORE_DIST,False,7936,3202,scale,linear
374,6751,25,True,PERCENTILES,False,7936,3202,scale,linear
375,6751,1,True,JUMP,True,7936,6751,scale,linear
376,6751,1,True,SCORE_DIST,True,7936,6751,scale,linear
377,6751,25,True,PERCENTILES,True,7936,6751,scale,linear
378,10648,1,False,JUMP,False,7936,3510,scale,linear
379,10648,1,False,SCORE_DIST,False,7936,3510,scale,linear
380,10648,25,False,PERCENTILES,False,7936,3510,scale,linear
381,13449,2,True,JUMP,False,7936,3510,scale,linear
382,13449,2,True,SCORE_DIST,False,7936,3510,scale,linear
383,13449,25,True,PERCENTILES,False,7936,3510,scale,linear
384,44692,1,True,JUMP,True,7936,44692,scale,linear
385,44692,1,True,SCORE_DIST,True,7936,44692,scale,linear
386,44692,25,True,PERCENTILES,True,7936,44692,scale,linear
387,388,1,False,JUMP,False,7936,3112,scale,linear
388,388,1,False,SCORE_DIST,False,7936,3112,scale,linear
389,388,25,True,PERCENTILES,False,7936,3112,scale,linear
390,98,1,False,JUMP,False,7936,3202,scale,linear
391,98,1,False,SCORE_DIST,False,7936,3202,scale,linear
392,98,25,True,PERCENTILES,False,7936,3202,scale,linear
393,10293,1,False,JUMP,False,7936,3202,scale,linear
394,10293,1,False,SCORE_DIST,False,7936,3202,scale,linear
395,10293,25,True,PERCENTILES,False,7936,3202,scale,linear
396,44692,1,False,JUMP,False,7936,6751,scale,linear
397,44692,1,False,SCORE_DIST,False,7936,6751,scale,linear
398,44692,25,True,PERCENTILES,False,7936,6751,scale,linear
399,35633,1,False,JUMP,False,7936,3510,scale,linear
400,35633,1,False,SCORE_DIST,False,7936,3510,scale,linear
401,35633,25,False,PERCENTILES,False,7936,3510,scale,linear
402,8887,1,False,JUMP,False,7936,6751,scale,linear
403,8887,1,False,SCORE_DIST,False,7936,6751,scale,linear
404,8887,25,False,PERCENTILES,False,7936,6751,scale,linear
405,388,1,False,JUMP,False,7936,4857,scale,linear
406,388,1,False,SCORE_DIST,False,7936,4857,scale,linear
407,388,25,True,PERCENTILES,False,7936,4857,scale,linear
408,41428,1,False,JUMP,False,7936,6751,scale,linear
409,41428,1,False,SCORE_DIST,False,7936,6751,scale,linear
410,41428,25,True,PERCENTILES,False,7936,6751,scale,linear
411,8675,1,False,JUMP,False,7936,3112,scale,linear
412,8675,1,False,SCORE_DIST,False,7936,3112,scale,linear
413,8675,25,False,PERCENTILES,False,7936,3112,scale,linear
414,6751,1,False,JUMP,False,7936,4857,scale,linear
415,6751,1,False,SCORE_DIST,False,7936,4857,scale,linear
416,6751,25,True,PERCENTILES,False,7936,4857,scale,linear
417,757,1,False,JUMP,False,7936,3096,scale,linear
418,757,1,False,SCORE_DIST,False,7936,3096,scale,linear
419,757,25,True,PERCENTILES,False,7936,3096,scale,linear
420,458,1,False,JUMP,False,7936,3112,scale,linear
421,458,1,False,SCORE_DIST,False,7936,3112,scale,linear
422,458,25,False,PERCENTILES,False,7936,3112,scale,linear
423,2630,1,False,JUMP,False,7936,3202,scale,linear
424,2630,1,False,SCORE_DIST,False,7936,3202,scale,linear
425,2630,25,False,PERCENTILES,False,7936,3202,scale,linear
426,3131,1,False,JUMP,False,7936,3202,scale,linear
427,3131,1,False,SCORE_DIST,False,7936,3202,scale,linear
428,3131,25,True,PERCENTILES,False,7936,3202,scale,linear
429,2029,1,False,JUMP,False,7936,34298,scale,linear
430,2029,1,False,SCORE_DIST,False,7936,34298,scale,linear
431,2029,25,False,PERCENTILES,False,7936,34298,scale,linear
432,13449,1,False,JUMP,False,7936,3510,scale,linear
433,13449,2,False,SCORE_DIST,False,7936,3510,scale,linear
434,13449,25,True,PERCENTILES,False,7936,3510,scale,linear
435,6751,1,True,JUMP,True,7936,6751,scale,linear
436,6751,1,True,SCORE_DIST,True,7936,6751,scale,linear
437,6751,25,True,PERCENTILES,True,7936,6751,scale,linear
438,13470,1,False,JUMP,False,7936,3510,scale,linear
439,13470,1,False,SCORE_DIST,False,7936,3510,scale,linear
440,13470,25,False,PERCENTILES,False,7936,3510,scale,linear
441,3112,1,True,JUMP,True,7936,3112,scale,linear
442,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
443,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
444,13449,1,True,JUMP,True,7936,13449,scale,linear
445,13449,1,True,SCORE_DIST,True,7936,13449,scale,linear
446,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
447,147,1,True,JUMP,True,7936,147,scale,linear
448,147,1,True,SCORE_DIST,True,7936,147,scale,linear
449,147,25,True,PERCENTILES,True,7936,147,scale,linear
450,756,1,False,JUMP,False,7936,4857,scale,linear
451,756,1,False,SCORE_DIST,False,7936,4857,scale,linear
452,756,25,False,PERCENTILES,False,7936,4857,scale,linear
453,30579,1,False,JUMP,False,7936,3510,scale,linear
454,30579,1,False,SCORE_DIST,False,7936,3510,scale,linear
455,30579,25,True,PERCENTILES,False,7936,3510,scale,linear
456,79,1,False,JUMP,False,7936,3510,scale,linear
457,79,1,False,SCORE_DIST,False,7936,3510,scale,linear
458,79,25,True,PERCENTILES,False,7936,3510,scale,linear
459,3510,3,True,JUMP,True,7936,3510,scale,linear
460,3510,1,True,SCORE_DIST,True,7936,3510,scale,linear
461,3510,25,True,PERCENTILES,True,7936,3510,scale,linear
462,10364,1,True,JUMP,True,7936,10364,scale,linear
