,Actual Class,Class Size,Correct Class Predicted,Equiv Class,Exact User Predicted,Largest Possible Class Size,Predicted Class,gamma,kernel
40,15965,1,False,SCORE_DIST,False,7936,48354,scale,linear
41,15965,25,False,PERCENTILES,False,7936,48354,scale,linear
42,6751,1,False,JUMP,False,7936,13449,scale,linear
43,6751,1,False,SCORE_DIST,False,7936,13449,scale,linear
44,6751,25,True,PERCENTILES,False,7936,13449,scale,linear
45,22,1,False,JUMP,False,7936,6751,scale,linear
46,22,1,False,SCORE_DIST,False,7936,6751,scale,linear
47,22,25,True,PERCENTILES,False,7936,6751,scale,linear
48,3096,1,False,JUMP,False,7936,44692,scale,linear
49,3096,1,False,SCORE_DIST,False,7936,44692,scale,linear
50,3096,25,True,PERCENTILES,False,7936,44692,scale,linear
51,9153,1,False,JUMP,False,7936,3112,scale,linear
52,9153,1,False,SCORE_DIST,False,7936,3112,scale,linear
53,9153,25,False,PERCENTILES,False,7936,3112,scale,linear
54,3112,1,True,JUMP,True,7936,3112,scale,linear
55,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
56,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
57,41428,1,False,JUMP,False,7936,3112,scale,linear
58,41428,1,False,SCORE_DIST,False,7936,3112,scale,linear
59,41428,25,True,PERCENTILES,False,7936,3112,scale,linear
60,833,1,False,JUMP,False,7936,6751,scale,linear
61,833,2,False,SCORE_DIST,False,7936,6751,scale,linear
62,833,25,False,PERCENTILES,False,7936,6751,scale,linear
63,3096,1,False,JUMP,False,7936,98,scale,linear
64,3096,1,False,SCORE_DIST,False,7936,98,scale,linear
65,3096,25,True,PERCENTILES,False,7936,98,scale,linear
66,6751,1,False,JUMP,False,7936,3202,scale,linear
67,6751,1,False,SCORE_DIST,False,7936,3202,scale,linear
68,6751,25,True,PERCENTILES,False,7936,3202,scale,linear
69,18654,1,False,JUMP,False,7936,3202,scale,linear
70,18654,1,False,SCORE_DIST,False,7936,3202,scale,linear
71,18654,25,False,PERCENTILES,False,7936,3202,scale,linear
72,10293,1,False,JUMP,False,7936,3112,scale,linear
73,10293,1,False,SCORE_DIST,False,7936,3112,scale,linear
74,10293,25,True,PERCENTILES,False,7936,3112,scale,linear
75,766,2,False,JUMP,False,7936,3202,scale,linear
76,766,2,False,SCORE_DIST,False,7936,3202,scale,linear
77,766,25,False,PERCENTILES,False,7936,3202,scale,linear
78,48354,3,False,JUMP,False,7936,41428,scale,linear
79,48354,2,False,SCORE_DIST,False,7936,41428,scale,linear
80,48354,25,True,PERCENTILES,False,7936,41428,scale,linear
81,3112,1,True,JUMP,True,7936,3112,scale,linear
82,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
83,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
84,3510,1,True,JUMP,True,7936,3510,scale,linear
85,3510,1,True,SCORE_DIST,True,7936,3510,scale,linear
86,3510,25,True,PERCENTILES,True,7936,3510,scale,linear
87,35,1,False,JUMP,False,7936,6751,scale,linear
88,35,1,False,SCORE_DIST,False,7936,6751,scale,linear
89,35,25,False,PERCENTILES,False,7936,6751,scale,linear
90,13449,1,False,JUMP,False,7936,44692,scale,linear
91,13449,1,False,SCORE_DIST,False,7936,44692,scale,linear
92,13449,25,True,PERCENTILES,False,7936,44692,scale,linear
93,2169,1,False,JUMP,False,7936,3202,scale,linear
94,2169,1,False,SCORE_DIST,False,7936,3202,scale,linear
95,2169,25,False,PERCENTILES,False,7936,3202,scale,linear
96,447,1,False,JUMP,False,7936,10364,scale,linear
97,447,1,False,SCORE_DIST,False,7936,10364,scale,linear
98,447,25,True,PERCENTILES,False,7936,10364,scale,linear
99,28,2,False,JUMP,False,7936,3202,scale,linear
100,28,2,False,SCORE_DIST,False,7936,3202,scale,linear
101,28,25,True,PERCENTILES,False,7936,3202,scale,linear
102,3112,1,False,JUMP,False,7936,10364,scale,linear
103,3112,1,False,SCORE_DIST,False,7936,10364,scale,linear
104,3112,25,True,PERCENTILES,False,7936,10364,scale,linear
105,22,1,False,JUMP,False,7936,3112,scale,linear
106,22,1,False,SCORE_DIST,False,7936,3112,scale,linear
107,22,25,False,PERCENTILES,False,7936,3112,scale,linear
108,27073,2,False,JUMP,False,7936,3510,scale,linear
109,27073,1,False,SCORE_DIST,False,7936,3510,scale,linear
110,27073,25,True,PERCENTILES,False,7936,3510,scale,linear
111,3202,1,False,JUMP,False,7936,10364,scale,linear
112,3202,1,False,SCORE_DIST,False,7936,10364,scale,linear
113,3202,25,True,PERCENTILES,False,7936,10364,scale,linear
114,48354,1,False,JUMP,False,7936,6751,scale,linear
115,48354,1,False,SCORE_DIST,False,7936,6751,scale,linear
116,48354,25,True,PERCENTILES,False,7936,6751,scale,linear
117,710,2,False,JUMP,False,7936,3510,scale,linear
118,710,1,False,SCORE_DIST,False,7936,3510,scale,linear
119,710,25,False,PERCENTILES,False,7936,3510,scale,linear
120,9612,1,False,JUMP,False,7936,3112,scale,linear
121,9612,1,False,SCORE_DIST,False,7936,3112,scale,linear
122,9612,25,False,PERCENTILES,False,7936,3112,scale,linear
123,1985,1,False,JUMP,False,7936,3510,scale,linear
124,1985,1,False,SCORE_DIST,False,7936,3510,scale,linear
125,1985,25,True,PERCENTILES,False,7936,3510,scale,linear
126,2234,1,False,JUMP,False,7936,10364,scale,linear
127,2234,1,False,SCORE_DIST,False,7936,10364,scale,linear
128,2234,25,False,PERCENTILES,False,7936,10364,scale,linear
129,7923,1,False,JUMP,False,7936,3112,scale,linear
130,7923,1,False,SCORE_DIST,False,7936,3112,scale,linear
131,7923,25,False,PERCENTILES,False,7936,3112,scale,linear
132,10364,1,False,JUMP,False,7936,3510,scale,linear
133,10364,1,False,SCORE_DIST,False,7936,3510,scale,linear
134,10364,25,True,PERCENTILES,False,7936,3510,scale,linear
135,224,1,False,JUMP,False,7936,3112,scale,linear
136,224,1,False,SCORE_DIST,False,7936,3112,scale,linear
137,224,25,True,PERCENTILES,False,7936,3112,scale,linear
138,222,2,False,JUMP,False,7936,10293,scale,linear
139,222,2,False,SCORE_DIST,False,7936,10293,scale,linear
140,222,25,False,PERCENTILES,False,7936,10293,scale,linear
141,10364,1,True,JUMP,True,7936,10364,scale,linear
142,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
143,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
144,3096,1,False,JUMP,False,7936,3112,scale,linear
145,3096,1,False,SCORE_DIST,False,7936,3112,scale,linear
146,3096,25,True,PERCENTILES,False,7936,3112,scale,linear
147,13449,2,False,JUMP,False,7936,10364,scale,linear
148,13449,1,False,SCORE_DIST,False,7936,10364,scale,linear
149,13449,25,True,PERCENTILES,False,7936,10364,scale,linear
150,4857,1,True,JUMP,True,7936,4857,scale,linear
151,4857,1,True,SCORE_DIST,True,7936,4857,scale,linear
152,4857,25,True,PERCENTILES,True,7936,4857,scale,linear
153,44692,1,True,JUMP,True,7936,44692,scale,linear
154,44692,1,True,SCORE_DIST,True,7936,44692,scale,linear
155,44692,25,True,PERCENTILES,True,7936,44692,scale,linear
156,221,4,False,JUMP,False,7936,6751,scale,linear
157,221,2,False,SCORE_DIST,False,7936,6751,scale,linear
158,221,25,False,PERCENTILES,False,7936,6751,scale,linear
159,857,1,False,JUMP,False,7936,3112,scale,linear
160,857,1,False,SCORE_DIST,False,7936,3112,scale,linear
161,857,25,True,PERCENTILES,False,7936,3112,scale,linear
162,352,5,False,JUMP,False,7936,17931,scale,linear
163,352,5,False,SCORE_DIST,False,7936,17931,scale,linear
164,352,25,False,PERCENTILES,False,7936,17931,scale,linear
165,29870,1,False,JUMP,False,7936,147,scale,linear
166,29870,2,False,SCORE_DIST,False,7936,147,scale,linear
167,29870,25,True,PERCENTILES,False,7936,147,scale,linear
168,10364,1,True,JUMP,True,7936,10364,scale,linear
169,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
170,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
171,2052,1,False,JUMP,False,7936,44692,scale,linear
172,2052,2,False,SCORE_DIST,False,7936,44692,scale,linear
173,2052,25,False,PERCENTILES,False,7936,44692,scale,linear
174,147,1,False,JUMP,False,7936,10364,scale,linear
175,147,1,False,SCORE_DIST,False,7936,10364,scale,linear
176,147,25,True,PERCENTILES,False,7936,10364,scale,linear
177,3497,1,False,JUMP,False,7936,3112,scale,linear
178,3497,1,False,SCORE_DIST,False,7936,3112,scale,linear
179,3497,25,False,PERCENTILES,False,7936,3112,scale,linear
180,13492,1,False,JUMP,False,7936,3202,scale,linear
181,13492,1,False,SCORE_DIST,False,7936,3202,scale,linear
182,13492,25,False,PERCENTILES,False,7936,3202,scale,linear
183,98,2,False,JUMP,False,7936,44692,scale,linear
184,98,3,True,SCORE_DIST,False,7936,44692,scale,linear
185,98,25,True,PERCENTILES,False,7936,44692,scale,linear
186,710,1,False,JUMP,False,7936,3082,scale,linear
187,710,1,False,SCORE_DIST,False,7936,3082,scale,linear
188,710,25,True,PERCENTILES,False,7936,3082,scale,linear
189,4857,1,True,JUMP,True,7936,4857,scale,linear
190,4857,1,True,SCORE_DIST,True,7936,4857,scale,linear
191,4857,25,True,PERCENTILES,True,7936,4857,scale,linear
192,15016,2,False,JUMP,False,7936,3112,scale,linear
193,15016,1,False,SCORE_DIST,False,7936,3112,scale,linear
194,15016,25,False,PERCENTILES,False,7936,3112,scale,linear
195,10364,1,False,JUMP,False,7936,224,scale,linear
196,10364,2,True,SCORE_DIST,False,7936,224,scale,linear
197,10364,25,True,PERCENTILES,False,7936,224,scale,linear
198,9666,1,False,JUMP,False,7936,98,scale,linear
199,9666,1,False,SCORE_DIST,False,7936,98,scale,linear
200,9666,25,False,PERCENTILES,False,7936,98,scale,linear
201,20204,1,False,JUMP,False,7936,10364,scale,linear
202,20204,1,False,SCORE_DIST,False,7936,10364,scale,linear
203,20204,25,True,PERCENTILES,False,7936,10364,scale,linear
204,224,1,False,JUMP,False,7936,3112,scale,linear
205,224,1,False,SCORE_DIST,False,7936,3112,scale,linear
206,224,25,True,PERCENTILES,False,7936,3112,scale,linear
207,32193,1,False,JUMP,False,7936,3112,scale,linear
208,32193,1,False,SCORE_DIST,False,7936,3112,scale,linear
209,32193,25,False,PERCENTILES,False,7936,3112,scale,linear
210,98,1,False,JUMP,False,7936,447,scale,linear
211,98,1,False,SCORE_DIST,False,7936,447,scale,linear
212,98,25,True,PERCENTILES,False,7936,447,scale,linear
213,3112,1,False,JUMP,False,7936,3202,scale,linear
214,3112,1,False,SCORE_DIST,False,7936,3202,scale,linear
215,3112,25,True,PERCENTILES,False,7936,3202,scale,linear
216,13449,1,True,JUMP,True,7936,13449,scale,linear
217,13449,1,True,SCORE_DIST,True,7936,13449,scale,linear
218,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
219,8887,1,False,JUMP,False,7936,3112,scale,linear
220,8887,1,False,SCORE_DIST,False,7936,3112,scale,linear
221,8887,25,False,PERCENTILES,False,7936,3112,scale,linear
222,32538,1,False,JUMP,False,7936,10364,scale,linear
223,32538,1,False,SCORE_DIST,False,7936,10364,scale,linear
224,32538,25,False,PERCENTILES,False,7936,10364,scale,linear
225,757,1,False,JUMP,False,7936,6751,scale,linear
226,757,1,False,SCORE_DIST,False,7936,6751,scale,linear
227,757,25,True,PERCENTILES,False,7936,6751,scale,linear
228,3112,1,False,JUMP,False,7936,13449,scale,linear
229,3112,1,False,SCORE_DIST,False,7936,13449,scale,linear
230,3112,25,True,PERCENTILES,False,7936,13449,scale,linear
231,147,1,True,JUMP,True,7936,147,scale,linear
232,147,1,True,SCORE_DIST,True,7936,147,scale,linear
233,147,25,True,PERCENTILES,True,7936,147,scale,linear
234,44692,1,True,JUMP,True,7936,44692,scale,linear
235,44692,1,True,SCORE_DIST,True,7936,44692,scale,linear
236,44692,25,True,PERCENTILES,True,7936,44692,scale,linear
237,3082,1,False,JUMP,False,7936,13449,scale,linear
238,3082,2,False,SCORE_DIST,False,7936,13449,scale,linear
239,3082,25,True,PERCENTILES,False,7936,13449,scale,linear
240,1999,1,False,JUMP,False,7936,147,scale,linear
241,1999,1,False,SCORE_DIST,False,7936,147,scale,linear
242,1999,25,False,PERCENTILES,False,7936,147,scale,linear
243,3096,1,False,JUMP,False,7936,98,scale,linear
244,3096,1,False,SCORE_DIST,False,7936,98,scale,linear
245,3096,25,True,PERCENTILES,False,7936,98,scale,linear
246,3112,1,True,JUMP,True,7936,3112,scale,linear
247,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
248,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
249,757,1,False,JUMP,False,7936,3112,scale,linear
250,757,1,False,SCORE_DIST,False,7936,3112,scale,linear
251,757,25,True,PERCENTILES,False,7936,3112,scale,linear
252,8342,1,False,JUMP,False,7936,3112,scale,linear
253,8342,1,False,SCORE_DIST,False,7936,3112,scale,linear
254,8342,25,False,PERCENTILES,False,7936,3112,scale,linear
255,7445,1,False,JUMP,False,7936,6751,scale,linear
256,7445,1,False,SCORE_DIST,False,7936,6751,scale,linear
257,7445,25,False,PERCENTILES,False,7936,6751,scale,linear
258,2781,1,False,JUMP,False,7936,3112,scale,linear
259,2781,1,False,SCORE_DIST,False,7936,3112,scale,linear
260,2781,25,True,PERCENTILES,False,7936,3112,scale,linear
261,48354,1,False,JUMP,False,7936,3510,scale,linear
262,48354,1,False,SCORE_DIST,False,7936,3510,scale,linear
263,48354,25,True,PERCENTILES,False,7936,3510,scale,linear
264,3202,1,True,JUMP,True,7936,3202,scale,linear
265,3202,2,True,SCORE_DIST,True,7936,3202,scale,linear
266,3202,25,True,PERCENTILES,True,7936,3202,scale,linear
267,757,1,False,JUMP,False,7936,6751,scale,linear
268,757,1,False,SCORE_DIST,False,7936,6751,scale,linear
269,757,25,True,PERCENTILES,False,7936,6751,scale,linear
270,17931,1,False,JUMP,False,7936,10364,scale,linear
271,17931,1,False,SCORE_DIST,False,7936,10364,scale,linear
272,17931,25,True,PERCENTILES,False,7936,10364,scale,linear
273,17345,1,False,JUMP,False,7936,3112,scale,linear
274,17345,1,False,SCORE_DIST,False,7936,3112,scale,linear
275,17345,25,False,PERCENTILES,False,7936,3112,scale,linear
276,3524,2,False,JUMP,False,7936,10364,scale,linear
277,3524,2,False,SCORE_DIST,False,7936,10364,scale,linear
278,3524,25,True,PERCENTILES,False,7936,10364,scale,linear
279,3510,1,False,JUMP,False,7936,10364,scale,linear
280,3510,1,False,SCORE_DIST,False,7936,10364,scale,linear
281,3510,25,True,PERCENTILES,False,7936,10364,scale,linear
282,18493,5,False,JUMP,False,7936,447,scale,linear
283,18493,2,False,SCORE_DIST,False,7936,447,scale,linear
284,18493,25,False,PERCENTILES,False,7936,447,scale,linear
285,11864,1,False,JUMP,False,7936,224,scale,linear
286,11864,1,False,SCORE_DIST,False,7936,224,scale,linear
287,11864,25,False,PERCENTILES,False,7936,224,scale,linear
288,10364,1,True,JUMP,True,7936,10364,scale,linear
289,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
290,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
291,2210,1,False,JUMP,False,7936,10364,scale,linear
292,2210,1,False,SCORE_DIST,False,7936,10364,scale,linear
293,2210,25,False,PERCENTILES,False,7936,10364,scale,linear
294,301,1,False,JUMP,False,7936,98,scale,linear
295,301,1,False,SCORE_DIST,False,7936,98,scale,linear
296,301,25,True,PERCENTILES,False,7936,98,scale,linear
297,352,1,False,JUMP,False,7936,13449,scale,linear
298,352,1,False,SCORE_DIST,False,7936,13449,scale,linear
299,352,25,False,PERCENTILES,False,7936,13449,scale,linear
300,458,1,False,JUMP,False,7936,10364,scale,linear
301,458,1,False,SCORE_DIST,False,7936,10364,scale,linear
302,458,25,False,PERCENTILES,False,7936,10364,scale,linear
303,3202,1,True,JUMP,True,7936,3202,scale,linear
304,3202,1,True,SCORE_DIST,True,7936,3202,scale,linear
305,3202,25,True,PERCENTILES,True,7936,3202,scale,linear
306,6421,1,False,JUMP,False,7936,3112,scale,linear
307,6421,1,False,SCORE_DIST,False,7936,3112,scale,linear
308,6421,25,True,PERCENTILES,False,7936,3112,scale,linear
309,681,1,False,JUMP,False,7936,10364,scale,linear
310,681,1,False,SCORE_DIST,False,7936,10364,scale,linear
311,681,25,False,PERCENTILES,False,7936,10364,scale,linear
312,3510,1,True,JUMP,True,7936,3510,scale,linear
313,3510,1,True,SCORE_DIST,True,7936,3510,scale,linear
314,3510,25,True,PERCENTILES,True,7936,3510,scale,linear
315,3202,2,True,JUMP,False,7936,10364,scale,linear
316,3202,2,True,SCORE_DIST,False,7936,10364,scale,linear
317,3202,25,True,PERCENTILES,False,7936,10364,scale,linear
318,6751,1,True,JUMP,True,7936,6751,scale,linear
319,6751,1,True,SCORE_DIST,True,7936,6751,scale,linear
320,6751,25,True,PERCENTILES,True,7936,6751,scale,linear
321,3510,1,False,JUMP,False,7936,3202,scale,linear
322,3510,1,False,SCORE_DIST,False,7936,3202,scale,linear
323,3510,25,True,PERCENTILES,False,7936,3202,scale,linear
324,3112,2,True,JUMP,False,7936,6751,scale,linear
325,3112,2,True,SCORE_DIST,False,7936,6751,scale,linear
326,3112,25,True,PERCENTILES,False,7936,6751,scale,linear
327,20204,1,False,JUMP,False,7936,44692,scale,linear
328,20204,1,False,SCORE_DIST,False,7936,44692,scale,linear
329,20204,25,True,PERCENTILES,False,7936,44692,scale,linear
330,13449,2,True,JUMP,True,7936,13449,scale,linear
331,13449,1,True,SCORE_DIST,True,7936,13449,scale,linear
332,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
333,7066,1,False,JUMP,False,7936,10364,scale,linear
334,7066,1,False,SCORE_DIST,False,7936,10364,scale,linear
335,7066,25,True,PERCENTILES,False,7936,10364,scale,linear
336,3112,1,True,JUMP,True,7936,3112,scale,linear
337,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
338,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
339,4703,1,False,JUMP,False,7936,282,scale,linear
340,4703,1,False,SCORE_DIST,False,7936,282,scale,linear
341,4703,25,False,PERCENTILES,False,7936,282,scale,linear
342,10759,1,False,JUMP,False,7936,3112,scale,linear
343,10759,2,False,SCORE_DIST,False,7936,3112,scale,linear
344,10759,25,True,PERCENTILES,False,7936,3112,scale,linear
345,13449,1,True,JUMP,True,7936,13449,scale,linear
346,13449,1,True,SCORE_DIST,True,7936,13449,scale,linear
347,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
348,34298,1,False,JUMP,False,7936,3112,scale,linear
349,34298,1,False,SCORE_DIST,False,7936,3112,scale,linear
350,34298,25,True,PERCENTILES,False,7936,3112,scale,linear
351,30579,1,False,JUMP,False,7936,3112,scale,linear
352,30579,1,False,SCORE_DIST,False,7936,3112,scale,linear
353,30579,25,True,PERCENTILES,False,7936,3112,scale,linear
354,3112,3,True,JUMP,False,7936,6751,scale,linear
355,3112,2,False,SCORE_DIST,False,7936,6751,scale,linear
356,3112,25,True,PERCENTILES,False,7936,6751,scale,linear
357,97,1,False,JUMP,False,7936,3112,scale,linear
358,97,1,False,SCORE_DIST,False,7936,3112,scale,linear
359,97,25,False,PERCENTILES,False,7936,3112,scale,linear
360,15882,1,False,JUMP,False,7936,4857,scale,linear
361,15882,1,False,SCORE_DIST,False,7936,4857,scale,linear
362,15882,25,True,PERCENTILES,False,7936,4857,scale,linear
363,3235,1,False,JUMP,False,7936,3112,scale,linear
364,3235,1,False,SCORE_DIST,False,7936,3112,scale,linear
365,3235,25,False,PERCENTILES,False,7936,3112,scale,linear
366,3510,3,True,JUMP,False,7936,10364,scale,linear
367,3510,1,False,SCORE_DIST,False,7936,10364,scale,linear
368,3510,25,True,PERCENTILES,False,7936,10364,scale,linear
369,10364,3,False,JUMP,False,7936,3202,scale,linear
370,10364,1,False,SCORE_DIST,False,7936,3202,scale,linear
371,10364,25,True,PERCENTILES,False,7936,3202,scale,linear
372,26788,1,False,JUMP,False,7936,6751,scale,linear
373,26788,1,False,SCORE_DIST,False,7936,6751,scale,linear
374,26788,25,False,PERCENTILES,False,7936,6751,scale,linear
375,3510,1,True,JUMP,True,7936,3510,scale,linear
376,3510,2,True,SCORE_DIST,True,7936,3510,scale,linear
377,3510,25,True,PERCENTILES,True,7936,3510,scale,linear
378,7066,1,False,JUMP,False,7936,4857,scale,linear
379,7066,1,False,SCORE_DIST,False,7936,4857,scale,linear
380,7066,25,True,PERCENTILES,False,7936,4857,scale,linear
381,2210,1,False,JUMP,False,7936,3112,scale,linear
382,2210,1,False,SCORE_DIST,False,7936,3112,scale,linear
383,2210,25,False,PERCENTILES,False,7936,3112,scale,linear
384,44692,1,False,JUMP,False,7936,4857,scale,linear
385,44692,1,False,SCORE_DIST,False,7936,4857,scale,linear
386,44692,25,True,PERCENTILES,False,7936,4857,scale,linear
387,3202,1,False,JUMP,False,7936,6751,scale,linear
388,3202,2,False,SCORE_DIST,False,7936,6751,scale,linear
389,3202,25,True,PERCENTILES,False,7936,6751,scale,linear
390,3202,1,True,JUMP,True,7936,3202,scale,linear
391,3202,1,True,SCORE_DIST,True,7936,3202,scale,linear
392,3202,25,True,PERCENTILES,True,7936,3202,scale,linear
393,16636,1,False,JUMP,False,7936,3112,scale,linear
394,16636,1,False,SCORE_DIST,False,7936,3112,scale,linear
395,16636,25,False,PERCENTILES,False,7936,3112,scale,linear
396,224,1,False,JUMP,False,7936,3112,scale,linear
397,224,1,False,SCORE_DIST,False,7936,3112,scale,linear
398,224,25,True,PERCENTILES,False,7936,3112,scale,linear
399,20750,1,False,JUMP,False,7936,3202,scale,linear
400,20750,1,False,SCORE_DIST,False,7936,3202,scale,linear
401,20750,25,True,PERCENTILES,False,7936,3202,scale,linear
402,34127,1,False,JUMP,False,7936,3202,scale,linear
403,34127,1,False,SCORE_DIST,False,7936,3202,scale,linear
404,34127,25,False,PERCENTILES,False,7936,3202,scale,linear
405,1948,1,False,JUMP,False,7936,147,scale,linear
406,1948,1,False,SCORE_DIST,False,7936,147,scale,linear
407,1948,25,False,PERCENTILES,False,7936,147,scale,linear
408,214,1,False,JUMP,False,7936,6751,scale,linear
409,214,1,False,SCORE_DIST,False,7936,6751,scale,linear
410,214,25,False,PERCENTILES,False,7936,6751,scale,linear
411,147,1,True,JUMP,True,7936,147,scale,linear
412,147,1,True,SCORE_DIST,True,7936,147,scale,linear
413,147,25,True,PERCENTILES,True,7936,147,scale,linear
414,10798,2,False,JUMP,False,7936,6751,scale,linear
415,10798,1,False,SCORE_DIST,False,7936,6751,scale,linear
416,10798,25,False,PERCENTILES,False,7936,6751,scale,linear
417,10364,1,True,JUMP,True,7936,10364,scale,linear
418,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
419,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
420,3112,1,False,JUMP,False,7936,3202,scale,linear
421,3112,1,False,SCORE_DIST,False,7936,3202,scale,linear
422,3112,25,True,PERCENTILES,False,7936,3202,scale,linear
423,2024,1,False,JUMP,False,7936,3112,scale,linear
424,2024,1,False,SCORE_DIST,False,7936,3112,scale,linear
425,2024,25,False,PERCENTILES,False,7936,3112,scale,linear
426,24960,1,False,JUMP,False,7936,147,scale,linear
427,24960,1,False,SCORE_DIST,False,7936,147,scale,linear
428,24960,25,True,PERCENTILES,False,7936,147,scale,linear
429,27073,1,False,JUMP,False,7936,3510,scale,linear
430,27073,1,False,SCORE_DIST,False,7936,3510,scale,linear
431,27073,25,False,PERCENTILES,False,7936,3510,scale,linear
432,44692,1,True,JUMP,True,7936,44692,scale,linear
433,44692,2,True,SCORE_DIST,True,7936,44692,scale,linear
434,44692,25,True,PERCENTILES,True,7936,44692,scale,linear
435,3202,2,True,JUMP,False,7936,3112,scale,linear
436,3202,1,False,SCORE_DIST,False,7936,3112,scale,linear
437,3202,25,True,PERCENTILES,False,7936,3112,scale,linear
438,10759,1,False,JUMP,False,7936,3202,scale,linear
439,10759,1,False,SCORE_DIST,False,7936,3202,scale,linear
440,10759,25,True,PERCENTILES,False,7936,3202,scale,linear
441,20792,2,False,JUMP,False,7936,3202,scale,linear
442,20792,3,False,SCORE_DIST,False,7936,3202,scale,linear
443,20792,25,False,PERCENTILES,False,7936,3202,scale,linear
444,3510,1,False,JUMP,False,7936,13449,scale,linear
445,3510,1,False,SCORE_DIST,False,7936,13449,scale,linear
446,3510,25,True,PERCENTILES,False,7936,13449,scale,linear
447,42719,1,False,JUMP,False,7936,3112,scale,linear
448,42719,1,False,SCORE_DIST,False,7936,3112,scale,linear
449,42719,25,False,PERCENTILES,False,7936,3112,scale,linear
450,19975,1,False,JUMP,False,7936,3112,scale,linear
451,19975,1,False,SCORE_DIST,False,7936,3112,scale,linear
452,19975,25,True,PERCENTILES,False,7936,3112,scale,linear
453,9304,1,False,JUMP,False,7936,147,scale,linear
454,9304,1,False,SCORE_DIST,False,7936,147,scale,linear
455,9304,25,False,PERCENTILES,False,7936,147,scale,linear
456,6751,1,False,JUMP,False,7936,147,scale,linear
457,6751,2,True,SCORE_DIST,False,7936,147,scale,linear
458,6751,25,True,PERCENTILES,False,7936,147,scale,linear
459,31706,1,False,JUMP,False,7936,13449,scale,linear
460,31706,1,False,SCORE_DIST,False,7936,13449,scale,linear
461,31706,25,False,PERCENTILES,False,7936,13449,scale,linear
