,Actual Class,Class Size,Correct Class Predicted,Equiv Class,Exact User Predicted,Largest Possible Class Size,Predicted Class,gamma,kernel
57,30444,3,False,JUMP,False,7936,6751,scale,linear
58,30444,1,False,SCORE_DIST,False,7936,6751,scale,linear
59,30444,25,True,PERCENTILES,False,7936,6751,scale,linear
60,3131,1,False,JUMP,False,7936,44692,scale,linear
61,3131,1,False,SCORE_DIST,False,7936,44692,scale,linear
62,3131,25,False,PERCENTILES,False,7936,44692,scale,linear
63,447,4,True,JUMP,False,7936,10364,scale,linear
64,447,2,False,SCORE_DIST,False,7936,10364,scale,linear
65,447,25,True,PERCENTILES,False,7936,10364,scale,linear
66,3510,1,True,JUMP,True,7936,3510,scale,linear
67,3510,1,True,SCORE_DIST,True,7936,3510,scale,linear
68,3510,25,True,PERCENTILES,True,7936,3510,scale,linear
69,30016,1,False,JUMP,False,7936,10364,scale,linear
70,30016,1,False,SCORE_DIST,False,7936,10364,scale,linear
71,30016,25,False,PERCENTILES,False,7936,10364,scale,linear
72,223,1,False,JUMP,False,7936,10364,scale,linear
73,223,1,False,SCORE_DIST,False,7936,10364,scale,linear
74,223,25,False,PERCENTILES,False,7936,10364,scale,linear
75,34298,1,False,JUMP,False,7936,10364,scale,linear
76,34298,1,False,SCORE_DIST,False,7936,10364,scale,linear
77,34298,25,True,PERCENTILES,False,7936,10364,scale,linear
78,3202,1,True,JUMP,True,7936,3202,scale,linear
79,3202,1,True,SCORE_DIST,True,7936,3202,scale,linear
80,3202,25,True,PERCENTILES,True,7936,3202,scale,linear
81,6751,1,False,JUMP,False,7936,3202,scale,linear
82,6751,1,False,SCORE_DIST,False,7936,3202,scale,linear
83,6751,25,True,PERCENTILES,False,7936,3202,scale,linear
84,3096,3,True,JUMP,True,7936,3096,scale,linear
85,3096,1,True,SCORE_DIST,True,7936,3096,scale,linear
86,3096,25,True,PERCENTILES,True,7936,3096,scale,linear
87,8918,15,False,JUMP,False,7936,224,scale,linear
88,8918,3,False,SCORE_DIST,False,7936,224,scale,linear
89,8918,25,False,PERCENTILES,False,7936,224,scale,linear
90,251,2,False,JUMP,False,7936,3202,scale,linear
91,251,3,False,SCORE_DIST,False,7936,3202,scale,linear
92,251,25,False,PERCENTILES,False,7936,3202,scale,linear
93,3112,1,False,JUMP,False,7936,3202,scale,linear
94,3112,2,False,SCORE_DIST,False,7936,3202,scale,linear
95,3112,25,True,PERCENTILES,False,7936,3202,scale,linear
96,2052,1,False,JUMP,False,7936,6751,scale,linear
97,2052,1,False,SCORE_DIST,False,7936,6751,scale,linear
98,2052,25,False,PERCENTILES,False,7936,6751,scale,linear
99,3510,2,False,JUMP,False,7936,10364,scale,linear
100,3510,1,False,SCORE_DIST,False,7936,10364,scale,linear
101,3510,25,True,PERCENTILES,False,7936,10364,scale,linear
102,757,1,False,JUMP,False,7936,3112,scale,linear
103,757,1,False,SCORE_DIST,False,7936,3112,scale,linear
104,757,25,True,PERCENTILES,False,7936,3112,scale,linear
105,44692,1,False,JUMP,False,7936,3510,scale,linear
106,44692,1,False,SCORE_DIST,False,7936,3510,scale,linear
107,44692,25,True,PERCENTILES,False,7936,3510,scale,linear
108,401,1,False,JUMP,False,7936,3202,scale,linear
109,401,1,False,SCORE_DIST,False,7936,3202,scale,linear
110,401,25,False,PERCENTILES,False,7936,3202,scale,linear
111,24960,1,False,JUMP,False,7936,3112,scale,linear
112,24960,1,False,SCORE_DIST,False,7936,3112,scale,linear
113,24960,25,False,PERCENTILES,False,7936,3112,scale,linear
114,10196,1,False,JUMP,False,7936,10364,scale,linear
115,10196,1,False,SCORE_DIST,False,7936,10364,scale,linear
116,10196,25,False,PERCENTILES,False,7936,10364,scale,linear
117,98,1,False,JUMP,False,7936,3112,scale,linear
118,98,1,False,SCORE_DIST,False,7936,3112,scale,linear
119,98,25,True,PERCENTILES,False,7936,3112,scale,linear
120,22,1,False,JUMP,False,7936,6751,scale,linear
121,22,1,False,SCORE_DIST,False,7936,6751,scale,linear
122,22,25,False,PERCENTILES,False,7936,6751,scale,linear
123,27073,1,False,JUMP,False,7936,3112,scale,linear
124,27073,1,False,SCORE_DIST,False,7936,3112,scale,linear
125,27073,25,True,PERCENTILES,False,7936,3112,scale,linear
126,40067,1,False,JUMP,False,7936,3510,scale,linear
127,40067,1,False,SCORE_DIST,False,7936,3510,scale,linear
128,40067,25,False,PERCENTILES,False,7936,3510,scale,linear
129,222,1,False,JUMP,False,7936,13449,scale,linear
130,222,1,False,SCORE_DIST,False,7936,13449,scale,linear
131,222,25,False,PERCENTILES,False,7936,13449,scale,linear
132,61,1,False,JUMP,False,7936,10364,scale,linear
133,61,2,False,SCORE_DIST,False,7936,10364,scale,linear
134,61,25,True,PERCENTILES,False,7936,10364,scale,linear
135,3112,2,False,JUMP,False,7936,224,scale,linear
136,3112,1,False,SCORE_DIST,False,7936,224,scale,linear
137,3112,25,True,PERCENTILES,False,7936,224,scale,linear
138,681,3,False,JUMP,False,7936,3112,scale,linear
139,681,4,False,SCORE_DIST,False,7936,3112,scale,linear
140,681,25,False,PERCENTILES,False,7936,3112,scale,linear
141,85,1,False,JUMP,False,7936,3510,scale,linear
142,85,1,False,SCORE_DIST,False,7936,3510,scale,linear
143,85,25,False,PERCENTILES,False,7936,3510,scale,linear
144,22,1,False,JUMP,False,7936,6751,scale,linear
145,22,2,False,SCORE_DIST,False,7936,6751,scale,linear
146,22,25,True,PERCENTILES,False,7936,6751,scale,linear
147,20204,2,False,JUMP,False,7936,6751,scale,linear
148,20204,1,False,SCORE_DIST,False,7936,6751,scale,linear
149,20204,25,True,PERCENTILES,False,7936,6751,scale,linear
150,7066,1,False,JUMP,False,7936,6751,scale,linear
151,7066,1,False,SCORE_DIST,False,7936,6751,scale,linear
152,7066,25,True,PERCENTILES,False,7936,6751,scale,linear
153,6751,1,True,JUMP,True,7936,6751,scale,linear
154,6751,1,True,SCORE_DIST,True,7936,6751,scale,linear
155,6751,25,True,PERCENTILES,True,7936,6751,scale,linear
156,33884,1,False,JUMP,False,7936,3202,scale,linear
157,33884,2,False,SCORE_DIST,False,7936,3202,scale,linear
158,33884,25,False,PERCENTILES,False,7936,3202,scale,linear
159,3202,1,True,JUMP,True,7936,3202,scale,linear
160,3202,1,True,SCORE_DIST,True,7936,3202,scale,linear
161,3202,25,True,PERCENTILES,True,7936,3202,scale,linear
162,3082,6,True,JUMP,False,7936,6751,scale,linear
163,3082,1,False,SCORE_DIST,False,7936,6751,scale,linear
164,3082,25,True,PERCENTILES,False,7936,6751,scale,linear
165,9304,1,False,JUMP,False,7936,3202,scale,linear
166,9304,1,False,SCORE_DIST,False,7936,3202,scale,linear
167,9304,25,False,PERCENTILES,False,7936,3202,scale,linear
168,3112,1,False,JUMP,False,7936,44692,scale,linear
169,3112,1,False,SCORE_DIST,False,7936,44692,scale,linear
170,3112,25,True,PERCENTILES,False,7936,44692,scale,linear
171,17931,1,False,JUMP,False,7936,10364,scale,linear
172,17931,1,False,SCORE_DIST,False,7936,10364,scale,linear
173,17931,25,True,PERCENTILES,False,7936,10364,scale,linear
174,20773,1,False,JUMP,False,7936,3112,scale,linear
175,20773,1,False,SCORE_DIST,False,7936,3112,scale,linear
176,20773,25,False,PERCENTILES,False,7936,3112,scale,linear
177,44692,1,True,JUMP,True,7936,44692,scale,linear
178,44692,1,True,SCORE_DIST,True,7936,44692,scale,linear
179,44692,25,True,PERCENTILES,True,7936,44692,scale,linear
180,98,1,False,JUMP,False,7936,10364,scale,linear
181,98,1,False,SCORE_DIST,False,7936,10364,scale,linear
182,98,25,True,PERCENTILES,False,7936,10364,scale,linear
183,10139,2,False,JUMP,False,7936,13449,scale,linear
184,10139,1,False,SCORE_DIST,False,7936,13449,scale,linear
185,10139,25,False,PERCENTILES,False,7936,13449,scale,linear
186,48354,6,False,JUMP,False,7936,447,scale,linear
187,48354,1,False,SCORE_DIST,False,7936,447,scale,linear
188,48354,25,True,PERCENTILES,False,7936,447,scale,linear
189,34298,1,False,JUMP,False,7936,3112,scale,linear
190,34298,1,False,SCORE_DIST,False,7936,3112,scale,linear
191,34298,25,True,PERCENTILES,False,7936,3112,scale,linear
192,6751,2,True,JUMP,False,7936,224,scale,linear
193,6751,2,True,SCORE_DIST,False,7936,224,scale,linear
194,6751,25,True,PERCENTILES,False,7936,224,scale,linear
195,98,3,True,JUMP,False,7936,3202,scale,linear
196,98,1,False,SCORE_DIST,False,7936,3202,scale,linear
197,98,25,True,PERCENTILES,False,7936,3202,scale,linear
198,26776,1,False,JUMP,False,7936,3510,scale,linear
199,26776,1,False,SCORE_DIST,False,7936,3510,scale,linear
200,26776,25,True,PERCENTILES,False,7936,3510,scale,linear
201,224,1,True,JUMP,True,7936,224,scale,linear
202,224,1,True,SCORE_DIST,True,7936,224,scale,linear
203,224,25,True,PERCENTILES,True,7936,224,scale,linear
204,3096,1,False,JUMP,False,7936,6751,scale,linear
205,3096,1,False,SCORE_DIST,False,7936,6751,scale,linear
206,3096,25,True,PERCENTILES,False,7936,6751,scale,linear
207,10759,1,False,JUMP,False,7936,3202,scale,linear
208,10759,1,False,SCORE_DIST,False,7936,3202,scale,linear
209,10759,25,True,PERCENTILES,False,7936,3202,scale,linear
210,147,1,False,JUMP,False,7936,6751,scale,linear
211,147,1,False,SCORE_DIST,False,7936,6751,scale,linear
212,147,25,True,PERCENTILES,False,7936,6751,scale,linear
213,13449,1,False,JUMP,False,7936,98,scale,linear
214,13449,1,False,SCORE_DIST,False,7936,98,scale,linear
215,13449,25,True,PERCENTILES,False,7936,98,scale,linear
216,20204,1,False,JUMP,False,7936,6751,scale,linear
217,20204,1,False,SCORE_DIST,False,7936,6751,scale,linear
218,20204,25,True,PERCENTILES,False,7936,6751,scale,linear
219,4857,1,False,JUMP,False,7936,6751,scale,linear
220,4857,1,False,SCORE_DIST,False,7936,6751,scale,linear
221,4857,25,True,PERCENTILES,False,7936,6751,scale,linear
222,20204,1,False,JUMP,False,7936,3112,scale,linear
223,20204,1,False,SCORE_DIST,False,7936,3112,scale,linear
224,20204,25,True,PERCENTILES,False,7936,3112,scale,linear
225,2974,1,False,JUMP,False,7936,3202,scale,linear
226,2974,1,False,SCORE_DIST,False,7936,3202,scale,linear
227,2974,25,False,PERCENTILES,False,7936,3202,scale,linear
228,10364,1,True,JUMP,True,7936,10364,scale,linear
229,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
230,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
231,44692,1,True,JUMP,True,7936,44692,scale,linear
232,44692,2,True,SCORE_DIST,True,7936,44692,scale,linear
233,44692,25,True,PERCENTILES,True,7936,44692,scale,linear
234,147,1,False,JUMP,False,7936,3202,scale,linear
235,147,1,False,SCORE_DIST,False,7936,3202,scale,linear
236,147,25,True,PERCENTILES,False,7936,3202,scale,linear
237,4857,1,True,JUMP,True,7936,4857,scale,linear
238,4857,1,True,SCORE_DIST,True,7936,4857,scale,linear
239,4857,25,True,PERCENTILES,True,7936,4857,scale,linear
240,10964,1,False,JUMP,False,7936,13449,scale,linear
241,10964,2,False,SCORE_DIST,False,7936,13449,scale,linear
242,10964,25,False,PERCENTILES,False,7936,13449,scale,linear
243,40067,1,False,JUMP,False,7936,13449,scale,linear
244,40067,1,False,SCORE_DIST,False,7936,13449,scale,linear
245,40067,25,False,PERCENTILES,False,7936,13449,scale,linear
246,98,1,True,JUMP,True,7936,98,scale,linear
247,98,1,True,SCORE_DIST,True,7936,98,scale,linear
248,98,25,True,PERCENTILES,True,7936,98,scale,linear
249,20750,1,False,JUMP,False,7936,3202,scale,linear
250,20750,1,False,SCORE_DIST,False,7936,3202,scale,linear
251,20750,25,True,PERCENTILES,False,7936,3202,scale,linear
252,3510,1,False,JUMP,False,7936,3112,scale,linear
253,3510,1,False,SCORE_DIST,False,7936,3112,scale,linear
254,3510,25,True,PERCENTILES,False,7936,3112,scale,linear
255,13492,1,False,JUMP,False,7936,3112,scale,linear
256,13492,1,False,SCORE_DIST,False,7936,3112,scale,linear
257,13492,25,True,PERCENTILES,False,7936,3112,scale,linear
258,44692,1,True,JUMP,True,7936,44692,scale,linear
259,44692,1,True,SCORE_DIST,True,7936,44692,scale,linear
260,44692,25,True,PERCENTILES,True,7936,44692,scale,linear
261,10293,1,False,JUMP,False,7936,147,scale,linear
262,10293,2,False,SCORE_DIST,False,7936,147,scale,linear
263,10293,25,True,PERCENTILES,False,7936,147,scale,linear
264,28088,1,False,JUMP,False,7936,3112,scale,linear
265,28088,1,False,SCORE_DIST,False,7936,3112,scale,linear
266,28088,25,False,PERCENTILES,False,7936,3112,scale,linear
267,30444,5,False,JUMP,False,7936,3202,scale,linear
268,30444,2,False,SCORE_DIST,False,7936,3202,scale,linear
269,30444,25,False,PERCENTILES,False,7936,3202,scale,linear
270,147,3,False,JUMP,False,7936,3112,scale,linear
271,147,3,False,SCORE_DIST,False,7936,3112,scale,linear
272,147,25,True,PERCENTILES,False,7936,3112,scale,linear
273,18654,1,False,JUMP,False,7936,10293,scale,linear
274,18654,1,False,SCORE_DIST,False,7936,10293,scale,linear
275,18654,25,True,PERCENTILES,False,7936,10293,scale,linear
276,3096,1,False,JUMP,False,7936,6751,scale,linear
277,3096,1,False,SCORE_DIST,False,7936,6751,scale,linear
278,3096,25,True,PERCENTILES,False,7936,6751,scale,linear
279,13449,1,False,JUMP,False,7936,3112,scale,linear
280,13449,1,False,SCORE_DIST,False,7936,3112,scale,linear
281,13449,25,True,PERCENTILES,False,7936,3112,scale,linear
282,44692,2,False,JUMP,False,7936,3202,scale,linear
283,44692,2,False,SCORE_DIST,False,7936,3202,scale,linear
284,44692,25,True,PERCENTILES,False,7936,3202,scale,linear
285,10364,1,True,JUMP,True,7936,10364,scale,linear
286,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
287,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
288,98,1,False,JUMP,False,7936,447,scale,linear
289,98,1,False,SCORE_DIST,False,7936,447,scale,linear
290,98,25,True,PERCENTILES,False,7936,447,scale,linear
291,9166,2,False,JUMP,False,7936,3510,scale,linear
292,9166,2,False,SCORE_DIST,False,7936,3510,scale,linear
293,9166,25,False,PERCENTILES,False,7936,3510,scale,linear
294,4857,1,False,JUMP,False,7936,10364,scale,linear
295,4857,1,False,SCORE_DIST,False,7936,10364,scale,linear
296,4857,25,True,PERCENTILES,False,7936,10364,scale,linear
297,3066,2,False,JUMP,False,7936,3510,scale,linear
298,3066,1,False,SCORE_DIST,False,7936,3510,scale,linear
299,3066,25,True,PERCENTILES,False,7936,3510,scale,linear
300,10288,1,False,JUMP,False,7936,147,scale,linear
301,10288,1,False,SCORE_DIST,False,7936,147,scale,linear
302,10288,25,True,PERCENTILES,False,7936,147,scale,linear
303,3510,1,True,JUMP,True,7936,3510,scale,linear
304,3510,1,True,SCORE_DIST,True,7936,3510,scale,linear
305,3510,25,True,PERCENTILES,True,7936,3510,scale,linear
306,28,1,False,JUMP,False,7936,10364,scale,linear
307,28,1,False,SCORE_DIST,False,7936,10364,scale,linear
308,28,25,True,PERCENTILES,False,7936,10364,scale,linear
309,17012,1,False,JUMP,False,7936,3112,scale,linear
310,17012,1,False,SCORE_DIST,False,7936,3112,scale,linear
311,17012,25,False,PERCENTILES,False,7936,3112,scale,linear
312,15965,1,False,JUMP,False,7936,3202,scale,linear
313,15965,1,False,SCORE_DIST,False,7936,3202,scale,linear
314,15965,25,False,PERCENTILES,False,7936,3202,scale,linear
315,388,1,False,JUMP,False,7936,6751,scale,linear
316,388,2,False,SCORE_DIST,False,7936,6751,scale,linear
317,388,25,True,PERCENTILES,False,7936,6751,scale,linear
318,18048,1,False,JUMP,False,7936,3112,scale,linear
319,18048,1,False,SCORE_DIST,False,7936,3112,scale,linear
320,18048,25,False,PERCENTILES,False,7936,3112,scale,linear
321,30444,1,False,JUMP,False,7936,147,scale,linear
322,30444,1,False,SCORE_DIST,False,7936,147,scale,linear
323,30444,25,False,PERCENTILES,False,7936,147,scale,linear
324,93,1,False,JUMP,False,7936,3202,scale,linear
325,93,1,False,SCORE_DIST,False,7936,3202,scale,linear
326,93,25,False,PERCENTILES,False,7936,3202,scale,linear
327,3112,1,True,JUMP,True,7936,3112,scale,linear
328,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
329,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
330,224,1,False,JUMP,False,7936,6751,scale,linear
331,224,2,False,SCORE_DIST,False,7936,6751,scale,linear
332,224,25,True,PERCENTILES,False,7936,6751,scale,linear
333,3096,1,False,JUMP,False,7936,3112,scale,linear
334,3096,2,True,SCORE_DIST,False,7936,3112,scale,linear
335,3096,25,True,PERCENTILES,False,7936,3112,scale,linear
336,757,1,False,JUMP,False,7936,3112,scale,linear
337,757,1,False,SCORE_DIST,False,7936,3112,scale,linear
338,757,25,True,PERCENTILES,False,7936,3112,scale,linear
339,3112,1,True,JUMP,True,7936,3112,scale,linear
340,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
341,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
342,24960,1,False,JUMP,False,7936,3112,scale,linear
343,24960,1,False,SCORE_DIST,False,7936,3112,scale,linear
344,24960,25,False,PERCENTILES,False,7936,3112,scale,linear
345,3002,1,False,JUMP,False,7936,4857,scale,linear
346,3002,1,False,SCORE_DIST,False,7936,4857,scale,linear
347,3002,25,True,PERCENTILES,False,7936,4857,scale,linear
348,224,1,False,JUMP,False,7936,3112,scale,linear
349,224,1,False,SCORE_DIST,False,7936,3112,scale,linear
350,224,25,True,PERCENTILES,False,7936,3112,scale,linear
351,3510,1,False,JUMP,False,7936,10364,scale,linear
352,3510,1,False,SCORE_DIST,False,7936,10364,scale,linear
353,3510,25,True,PERCENTILES,False,7936,10364,scale,linear
354,224,1,False,JUMP,False,7936,10364,scale,linear
355,224,1,False,SCORE_DIST,False,7936,10364,scale,linear
356,224,25,True,PERCENTILES,False,7936,10364,scale,linear
357,3202,1,False,JUMP,False,7936,224,scale,linear
358,3202,2,False,SCORE_DIST,False,7936,224,scale,linear
359,3202,25,True,PERCENTILES,False,7936,224,scale,linear
360,40067,1,False,JUMP,False,7936,3202,scale,linear
361,40067,1,False,SCORE_DIST,False,7936,3202,scale,linear
362,40067,25,False,PERCENTILES,False,7936,3202,scale,linear
363,3510,1,False,JUMP,False,7936,3112,scale,linear
364,3510,1,False,SCORE_DIST,False,7936,3112,scale,linear
365,3510,25,True,PERCENTILES,False,7936,3112,scale,linear
366,48354,3,True,JUMP,False,7936,13449,scale,linear
367,48354,2,True,SCORE_DIST,False,7936,13449,scale,linear
368,48354,25,True,PERCENTILES,False,7936,13449,scale,linear
369,411,1,False,JUMP,False,7936,3112,scale,linear
370,411,1,False,SCORE_DIST,False,7936,3112,scale,linear
371,411,25,False,PERCENTILES,False,7936,3112,scale,linear
372,401,1,False,JUMP,False,7936,3510,scale,linear
373,401,1,False,SCORE_DIST,False,7936,3510,scale,linear
374,401,25,False,PERCENTILES,False,7936,3510,scale,linear
375,13449,1,False,JUMP,False,7936,6751,scale,linear
376,13449,2,False,SCORE_DIST,False,7936,6751,scale,linear
377,13449,25,True,PERCENTILES,False,7936,6751,scale,linear
378,2974,1,False,JUMP,False,7936,6751,scale,linear
379,2974,1,False,SCORE_DIST,False,7936,6751,scale,linear
380,2974,25,False,PERCENTILES,False,7936,6751,scale,linear
381,10364,1,True,JUMP,True,7936,10364,scale,linear
382,10364,1,True,SCORE_DIST,True,7936,10364,scale,linear
383,10364,25,True,PERCENTILES,True,7936,10364,scale,linear
384,2630,1,False,JUMP,False,7936,3112,scale,linear
385,2630,1,False,SCORE_DIST,False,7936,3112,scale,linear
386,2630,25,False,PERCENTILES,False,7936,3112,scale,linear
387,3082,1,False,JUMP,False,7936,3202,scale,linear
388,3082,1,False,SCORE_DIST,False,7936,3202,scale,linear
389,3082,25,True,PERCENTILES,False,7936,3202,scale,linear
390,10293,1,False,JUMP,False,7936,6751,scale,linear
391,10293,1,False,SCORE_DIST,False,7936,6751,scale,linear
392,10293,25,True,PERCENTILES,False,7936,6751,scale,linear
393,3112,1,True,JUMP,True,7936,3112,scale,linear
394,3112,1,True,SCORE_DIST,True,7936,3112,scale,linear
395,3112,25,True,PERCENTILES,True,7936,3112,scale,linear
396,4857,1,False,JUMP,False,7936,224,scale,linear
397,4857,2,True,SCORE_DIST,False,7936,224,scale,linear
398,4857,25,True,PERCENTILES,False,7936,224,scale,linear
399,447,3,False,JUMP,False,7936,6751,scale,linear
400,447,1,False,SCORE_DIST,False,7936,6751,scale,linear
401,447,25,True,PERCENTILES,False,7936,6751,scale,linear
402,257,1,False,JUMP,False,7936,13449,scale,linear
403,257,1,False,SCORE_DIST,False,7936,13449,scale,linear
404,257,25,False,PERCENTILES,False,7936,13449,scale,linear
405,447,1,True,JUMP,True,7936,447,scale,linear
406,447,2,True,SCORE_DIST,True,7936,447,scale,linear
407,447,25,True,PERCENTILES,True,7936,447,scale,linear
408,98,2,False,JUMP,False,7936,3202,scale,linear
409,98,3,True,SCORE_DIST,False,7936,3202,scale,linear
410,98,25,True,PERCENTILES,False,7936,3202,scale,linear
411,13449,1,True,JUMP,True,7936,13449,scale,linear
412,13449,1,True,SCORE_DIST,True,7936,13449,scale,linear
413,13449,25,True,PERCENTILES,True,7936,13449,scale,linear
414,3082,2,False,JUMP,False,7936,10364,scale,linear
415,3082,1,False,SCORE_DIST,False,7936,10364,scale,linear
416,3082,25,True,PERCENTILES,False,7936,10364,scale,linear
417,221,1,False,JUMP,False,7936,13449,scale,linear
418,221,1,False,SCORE_DIST,False,7936,13449,scale,linear
419,221,25,False,PERCENTILES,False,7936,13449,scale,linear
420,2032,1,False,JUMP,False,7936,3112,scale,linear
421,2032,1,False,SCORE_DIST,False,7936,3112,scale,linear
422,2032,25,False,PERCENTILES,False,7936,3112,scale,linear
423,3202,1,True,JUMP,True,7936,3202,scale,linear
424,3202,2,True,SCORE_DIST,True,7936,3202,scale,linear
425,3202,25,True,PERCENTILES,True,7936,3202,scale,linear
426,35577,1,False,JUMP,False,7936,3112,scale,linear
427,35577,1,False,SCORE_DIST,False,7936,3112,scale,linear
428,35577,25,False,PERCENTILES,False,7936,3112,scale,linear
429,98,1,True,JUMP,True,7936,98,scale,linear
430,98,1,True,SCORE_DIST,True,7936,98,scale,linear
431,98,25,True,PERCENTILES,True,7936,98,scale,linear
432,7066,1,False,JUMP,False,7936,3112,scale,linear
433,7066,1,False,SCORE_DIST,False,7936,3112,scale,linear
434,7066,25,True,PERCENTILES,False,7936,3112,scale,linear
435,3510,1,False,JUMP,False,7936,3112,scale,linear
436,3510,1,False,SCORE_DIST,False,7936,3112,scale,linear
437,3510,25,True,PERCENTILES,False,7936,3112,scale,linear
438,10293,1,False,JUMP,False,7936,3112,scale,linear
439,10293,1,False,SCORE_DIST,False,7936,3112,scale,linear
440,10293,25,True,PERCENTILES,False,7936,3112,scale,linear
441,3002,1,False,JUMP,False,7936,6751,scale,linear
442,3002,1,False,SCORE_DIST,False,7936,6751,scale,linear
443,3002,25,False,PERCENTILES,False,7936,6751,scale,linear
444,1985,1,False,JUMP,False,7936,3112,scale,linear
445,1985,1,False,SCORE_DIST,False,7936,3112,scale,linear
446,1985,25,False,PERCENTILES,False,7936,3112,scale,linear
447,7066,1,False,JUMP,False,7936,6751,scale,linear
448,7066,2,False,SCORE_DIST,False,7936,6751,scale,linear
449,7066,25,True,PERCENTILES,False,7936,6751,scale,linear
450,9140,1,False,JUMP,False,7936,3112,scale,linear
451,9140,1,False,SCORE_DIST,False,7936,3112,scale,linear
452,9140,25,False,PERCENTILES,False,7936,3112,scale,linear
453,48354,1,False,JUMP,False,7936,3202,scale,linear
454,48354,1,False,SCORE_DIST,False,7936,3202,scale,linear
455,48354,25,False,PERCENTILES,False,7936,3202,scale,linear
456,48354,2,False,JUMP,False,7936,6751,scale,linear
457,48354,1,False,SCORE_DIST,False,7936,6751,scale,linear
458,48354,25,True,PERCENTILES,False,7936,6751,scale,linear
459,10293,1,False,JUMP,False,7936,3112,scale,linear
460,10293,1,False,SCORE_DIST,False,7936,3112,scale,linear
461,10293,25,True,PERCENTILES,False,7936,3112,scale,linear
462,3082,3,False,JUMP,False,7936,10364,scale,linear
