,Actual Class,Class Size,Correct Class Predicted,Equiv Class,Exact User Predicted,Largest Possible Class Size,Predicted Class,gamma,kernel
64,19975,1,False,SCORE_DIST,False,7936,3112,scale,rbf
65,19975,25,False,PERCENTILES,False,7936,3112,scale,rbf
66,6751,6,True,JUMP,False,7936,3202,scale,rbf
67,6751,1,False,SCORE_DIST,False,7936,3202,scale,rbf
68,6751,25,True,PERCENTILES,False,7936,3202,scale,rbf
69,6751,1,False,JUMP,False,7936,10364,scale,rbf
70,6751,1,False,SCORE_DIST,False,7936,10364,scale,rbf
71,6751,25,True,PERCENTILES,False,7936,10364,scale,rbf
72,401,1,False,JUMP,False,7936,10364,scale,rbf
73,401,1,False,SCORE_DIST,False,7936,10364,scale,rbf
74,401,25,False,PERCENTILES,False,7936,10364,scale,rbf
75,147,1,False,JUMP,False,7936,3202,scale,rbf
76,147,2,False,SCORE_DIST,False,7936,3202,scale,rbf
77,147,25,True,PERCENTILES,False,7936,3202,scale,rbf
78,38304,1,False,JUMP,False,7936,3112,scale,rbf
79,38304,1,False,SCORE_DIST,False,7936,3112,scale,rbf
80,38304,25,False,PERCENTILES,False,7936,3112,scale,rbf
81,10364,1,True,JUMP,True,7936,10364,scale,rbf
82,10364,1,True,SCORE_DIST,True,7936,10364,scale,rbf
83,10364,25,True,PERCENTILES,True,7936,10364,scale,rbf
84,3510,1,False,JUMP,False,7936,10364,scale,rbf
85,3510,1,False,SCORE_DIST,False,7936,10364,scale,rbf
86,3510,25,True,PERCENTILES,False,7936,10364,scale,rbf
87,857,1,False,JUMP,False,7936,3112,scale,rbf
88,857,1,False,SCORE_DIST,False,7936,3112,scale,rbf
89,857,25,False,PERCENTILES,False,7936,3112,scale,rbf
90,39095,1,False,JUMP,False,7936,3112,scale,rbf
91,39095,1,False,SCORE_DIST,False,7936,3112,scale,rbf
92,39095,25,False,PERCENTILES,False,7936,3112,scale,rbf
93,10364,1,False,JUMP,False,7936,3112,scale,rbf
94,10364,1,False,SCORE_DIST,False,7936,3112,scale,rbf
95,10364,25,True,PERCENTILES,False,7936,3112,scale,rbf
96,10364,3,True,JUMP,False,7936,3202,scale,rbf
97,10364,3,True,SCORE_DIST,False,7936,3202,scale,rbf
98,10364,25,True,PERCENTILES,False,7936,3202,scale,rbf
99,40067,1,False,JUMP,False,7936,3112,scale,rbf
100,40067,1,False,SCORE_DIST,False,7936,3112,scale,rbf
101,40067,25,False,PERCENTILES,False,7936,3112,scale,rbf
102,98,1,True,JUMP,True,7936,98,scale,rbf
103,98,1,True,SCORE_DIST,True,7936,98,scale,rbf
104,98,25,True,PERCENTILES,True,7936,98,scale,rbf
105,2358,1,False,JUMP,False,7936,3112,scale,rbf
106,2358,1,False,SCORE_DIST,False,7936,3112,scale,rbf
107,2358,25,False,PERCENTILES,False,7936,3112,scale,rbf
108,29870,1,False,JUMP,False,7936,3112,scale,rbf
109,29870,1,False,SCORE_DIST,False,7936,3112,scale,rbf
110,29870,25,False,PERCENTILES,False,7936,3112,scale,rbf
111,34298,1,False,JUMP,False,7936,3112,scale,rbf
112,34298,1,False,SCORE_DIST,False,7936,3112,scale,rbf
113,34298,25,True,PERCENTILES,False,7936,3112,scale,rbf
114,1985,1,False,JUMP,False,7936,3112,scale,rbf
115,1985,1,False,SCORE_DIST,False,7936,3112,scale,rbf
116,1985,25,False,PERCENTILES,False,7936,3112,scale,rbf
117,6751,4,True,JUMP,False,7936,10364,scale,rbf
118,6751,1,False,SCORE_DIST,False,7936,10364,scale,rbf
119,6751,25,True,PERCENTILES,False,7936,10364,scale,rbf
120,3510,1,False,JUMP,False,7936,3202,scale,rbf
121,3510,2,False,SCORE_DIST,False,7936,3202,scale,rbf
122,3510,25,True,PERCENTILES,False,7936,3202,scale,rbf
123,41428,2,False,JUMP,False,7936,13449,scale,rbf
124,41428,3,False,SCORE_DIST,False,7936,13449,scale,rbf
125,41428,25,True,PERCENTILES,False,7936,13449,scale,rbf
126,10759,1,False,JUMP,False,7936,10364,scale,rbf
127,10759,1,False,SCORE_DIST,False,7936,10364,scale,rbf
128,10759,25,True,PERCENTILES,False,7936,10364,scale,rbf
129,3096,1,False,JUMP,False,7936,3112,scale,rbf
130,3096,1,False,SCORE_DIST,False,7936,3112,scale,rbf
131,3096,25,True,PERCENTILES,False,7936,3112,scale,rbf
132,6751,1,False,JUMP,False,7936,3112,scale,rbf
133,6751,1,False,SCORE_DIST,False,7936,3112,scale,rbf
134,6751,25,True,PERCENTILES,False,7936,3112,scale,rbf
135,6751,7,True,JUMP,False,7936,10364,scale,rbf
136,6751,1,False,SCORE_DIST,False,7936,10364,scale,rbf
137,6751,25,True,PERCENTILES,False,7936,10364,scale,rbf
138,147,1,False,JUMP,False,7936,10364,scale,rbf
139,147,1,False,SCORE_DIST,False,7936,10364,scale,rbf
140,147,25,True,PERCENTILES,False,7936,10364,scale,rbf
141,10288,1,False,JUMP,False,7936,3112,scale,rbf
142,10288,1,False,SCORE_DIST,False,7936,3112,scale,rbf
143,10288,25,False,PERCENTILES,False,7936,3112,scale,rbf
144,147,7,True,JUMP,False,7936,10364,scale,rbf
145,147,2,False,SCORE_DIST,False,7936,10364,scale,rbf
146,147,25,True,PERCENTILES,False,7936,10364,scale,rbf
147,3510,5,True,JUMP,False,7936,10364,scale,rbf
148,3510,2,False,SCORE_DIST,False,7936,10364,scale,rbf
149,3510,25,True,PERCENTILES,False,7936,10364,scale,rbf
150,6751,3,False,JUMP,False,7936,3112,scale,rbf
151,6751,4,True,SCORE_DIST,False,7936,3112,scale,rbf
152,6751,25,True,PERCENTILES,False,7936,3112,scale,rbf
153,3112,1,True,JUMP,True,7936,3112,scale,rbf
154,3112,1,True,SCORE_DIST,True,7936,3112,scale,rbf
155,3112,25,True,PERCENTILES,True,7936,3112,scale,rbf
156,3202,1,False,JUMP,False,7936,10364,scale,rbf
157,3202,1,False,SCORE_DIST,False,7936,10364,scale,rbf
158,3202,25,True,PERCENTILES,False,7936,10364,scale,rbf
159,3082,3,False,JUMP,False,7936,3112,scale,rbf
160,3082,2,False,SCORE_DIST,False,7936,3112,scale,rbf
161,3082,25,True,PERCENTILES,False,7936,3112,scale,rbf
162,13449,1,False,JUMP,False,7936,3112,scale,rbf
163,13449,1,False,SCORE_DIST,False,7936,3112,scale,rbf
164,13449,25,True,PERCENTILES,False,7936,3112,scale,rbf
165,3131,7,False,JUMP,False,7936,10364,scale,rbf
166,3131,3,False,SCORE_DIST,False,7936,10364,scale,rbf
167,3131,25,True,PERCENTILES,False,7936,10364,scale,rbf
168,98,1,False,JUMP,False,7936,3112,scale,rbf
169,98,1,False,SCORE_DIST,False,7936,3112,scale,rbf
170,98,25,True,PERCENTILES,False,7936,3112,scale,rbf
171,7991,2,False,JUMP,False,7936,13449,scale,rbf
172,7991,1,False,SCORE_DIST,False,7936,13449,scale,rbf
173,7991,25,False,PERCENTILES,False,7936,13449,scale,rbf
174,28088,1,False,JUMP,False,7936,98,scale,rbf
175,28088,1,False,SCORE_DIST,False,7936,98,scale,rbf
176,28088,25,False,PERCENTILES,False,7936,98,scale,rbf
177,10364,5,True,JUMP,True,7936,10364,scale,rbf
178,10364,3,True,SCORE_DIST,True,7936,10364,scale,rbf
179,10364,25,True,PERCENTILES,True,7936,10364,scale,rbf
180,224,1,False,JUMP,False,7936,10364,scale,rbf
181,224,1,False,SCORE_DIST,False,7936,10364,scale,rbf
182,224,25,True,PERCENTILES,False,7936,10364,scale,rbf
183,22,3,False,JUMP,False,7936,6751,scale,rbf
184,22,3,False,SCORE_DIST,False,7936,6751,scale,rbf
185,22,25,False,PERCENTILES,False,7936,6751,scale,rbf
186,757,5,False,JUMP,False,7936,147,scale,rbf
187,757,1,False,SCORE_DIST,False,7936,147,scale,rbf
188,757,25,True,PERCENTILES,False,7936,147,scale,rbf
189,3510,1,False,JUMP,False,7936,3112,scale,rbf
190,3510,2,False,SCORE_DIST,False,7936,3112,scale,rbf
191,3510,25,True,PERCENTILES,False,7936,3112,scale,rbf
192,31706,1,False,JUMP,False,7936,3112,scale,rbf
193,31706,1,False,SCORE_DIST,False,7936,3112,scale,rbf
194,31706,25,False,PERCENTILES,False,7936,3112,scale,rbf
195,10364,1,True,JUMP,True,7936,10364,scale,rbf
196,10364,1,True,SCORE_DIST,True,7936,10364,scale,rbf
197,10364,25,True,PERCENTILES,True,7936,10364,scale,rbf
198,17012,1,False,JUMP,False,7936,44692,scale,rbf
199,17012,1,False,SCORE_DIST,False,7936,44692,scale,rbf
200,17012,25,False,PERCENTILES,False,7936,44692,scale,rbf
201,7066,1,False,JUMP,False,7936,3112,scale,rbf
202,7066,1,False,SCORE_DIST,False,7936,3112,scale,rbf
203,7066,25,True,PERCENTILES,False,7936,3112,scale,rbf
204,3096,1,False,JUMP,False,7936,3112,scale,rbf
205,3096,1,False,SCORE_DIST,False,7936,3112,scale,rbf
206,3096,25,True,PERCENTILES,False,7936,3112,scale,rbf
207,3082,3,False,JUMP,False,7936,147,scale,rbf
208,3082,1,False,SCORE_DIST,False,7936,147,scale,rbf
209,3082,25,True,PERCENTILES,False,7936,147,scale,rbf
210,44692,1,False,JUMP,False,7936,3112,scale,rbf
211,44692,1,False,SCORE_DIST,False,7936,3112,scale,rbf
212,44692,25,True,PERCENTILES,False,7936,3112,scale,rbf
213,3112,1,True,JUMP,True,7936,3112,scale,rbf
214,3112,1,True,SCORE_DIST,True,7936,3112,scale,rbf
215,3112,25,True,PERCENTILES,True,7936,3112,scale,rbf
216,7066,4,False,JUMP,False,7936,3112,scale,rbf
217,7066,1,False,SCORE_DIST,False,7936,3112,scale,rbf
218,7066,25,True,PERCENTILES,False,7936,3112,scale,rbf
219,2052,1,False,JUMP,False,7936,10364,scale,rbf
220,2052,1,False,SCORE_DIST,False,7936,10364,scale,rbf
221,2052,25,False,PERCENTILES,False,7936,10364,scale,rbf
222,10759,3,False,JUMP,False,7936,3112,scale,rbf
223,10759,1,False,SCORE_DIST,False,7936,3112,scale,rbf
224,10759,25,True,PERCENTILES,False,7936,3112,scale,rbf
225,3202,1,False,JUMP,False,7936,10364,scale,rbf
226,3202,1,False,SCORE_DIST,False,7936,10364,scale,rbf
227,3202,25,True,PERCENTILES,False,7936,10364,scale,rbf
228,18048,1,False,JUMP,False,7936,10364,scale,rbf
229,18048,1,False,SCORE_DIST,False,7936,10364,scale,rbf
230,18048,25,False,PERCENTILES,False,7936,10364,scale,rbf
231,6751,1,False,JUMP,False,7936,3112,scale,rbf
232,6751,1,False,SCORE_DIST,False,7936,3112,scale,rbf
233,6751,25,True,PERCENTILES,False,7936,3112,scale,rbf
234,10364,7,True,JUMP,True,7936,10364,scale,rbf
235,10364,1,True,SCORE_DIST,True,7936,10364,scale,rbf
236,10364,25,True,PERCENTILES,True,7936,10364,scale,rbf
237,13449,3,False,JUMP,False,7936,3112,scale,rbf
238,13449,1,False,SCORE_DIST,False,7936,3112,scale,rbf
239,13449,25,True,PERCENTILES,False,7936,3112,scale,rbf
240,36,3,False,JUMP,False,7936,13449,scale,rbf
241,36,2,False,SCORE_DIST,False,7936,13449,scale,rbf
242,36,25,False,PERCENTILES,False,7936,13449,scale,rbf
243,3112,1,True,JUMP,True,7936,3112,scale,rbf
244,3112,1,True,SCORE_DIST,True,7936,3112,scale,rbf
245,3112,25,True,PERCENTILES,True,7936,3112,scale,rbf
246,6751,1,False,JUMP,False,7936,3112,scale,rbf
247,6751,1,False,SCORE_DIST,False,7936,3112,scale,rbf
248,6751,25,True,PERCENTILES,False,7936,3112,scale,rbf
249,48354,1,False,JUMP,False,7936,3112,scale,rbf
250,48354,1,False,SCORE_DIST,False,7936,3112,scale,rbf
251,48354,25,True,PERCENTILES,False,7936,3112,scale,rbf
252,224,1,False,JUMP,False,7936,10364,scale,rbf
253,224,1,False,SCORE_DIST,False,7936,10364,scale,rbf
254,224,25,True,PERCENTILES,False,7936,10364,scale,rbf
255,34298,3,False,JUMP,False,7936,3112,scale,rbf
256,34298,1,False,SCORE_DIST,False,7936,3112,scale,rbf
257,34298,25,True,PERCENTILES,False,7936,3112,scale,rbf
258,3112,1,False,JUMP,False,7936,44692,scale,rbf
259,3112,1,False,SCORE_DIST,False,7936,44692,scale,rbf
260,3112,25,True,PERCENTILES,False,7936,44692,scale,rbf
261,8887,6,False,JUMP,False,7936,3202,scale,rbf
262,8887,2,False,SCORE_DIST,False,7936,3202,scale,rbf
263,8887,25,False,PERCENTILES,False,7936,3202,scale,rbf
264,3524,6,False,JUMP,False,7936,3202,scale,rbf
265,3524,2,False,SCORE_DIST,False,7936,3202,scale,rbf
266,3524,25,False,PERCENTILES,False,7936,3202,scale,rbf
267,10364,1,True,JUMP,True,7936,10364,scale,rbf
268,10364,1,True,SCORE_DIST,True,7936,10364,scale,rbf
269,10364,25,True,PERCENTILES,True,7936,10364,scale,rbf
270,833,1,False,JUMP,False,7936,3112,scale,rbf
271,833,1,False,SCORE_DIST,False,7936,3112,scale,rbf
272,833,25,False,PERCENTILES,False,7936,3112,scale,rbf
273,3510,5,True,JUMP,False,7936,3202,scale,rbf
274,3510,2,True,SCORE_DIST,False,7936,3202,scale,rbf
275,3510,25,True,PERCENTILES,False,7936,3202,scale,rbf
276,3112,1,True,JUMP,True,7936,3112,scale,rbf
277,3112,1,True,SCORE_DIST,True,7936,3112,scale,rbf
278,3112,25,True,PERCENTILES,True,7936,3112,scale,rbf
279,33884,1,False,JUMP,False,7936,147,scale,rbf
280,33884,1,False,SCORE_DIST,False,7936,147,scale,rbf
281,33884,25,False,PERCENTILES,False,7936,147,scale,rbf
282,15821,1,False,JUMP,False,7936,3112,scale,rbf
283,15821,1,False,SCORE_DIST,False,7936,3112,scale,rbf
284,15821,25,False,PERCENTILES,False,7936,3112,scale,rbf
285,4857,3,True,JUMP,True,7936,4857,scale,rbf
286,4857,1,True,SCORE_DIST,True,7936,4857,scale,rbf
287,4857,25,True,PERCENTILES,True,7936,4857,scale,rbf
288,3112,3,True,JUMP,True,7936,3112,scale,rbf
289,3112,1,True,SCORE_DIST,True,7936,3112,scale,rbf
290,3112,25,True,PERCENTILES,True,7936,3112,scale,rbf
291,4857,1,False,JUMP,False,7936,44692,scale,rbf
292,4857,1,False,SCORE_DIST,False,7936,44692,scale,rbf
293,4857,25,True,PERCENTILES,False,7936,44692,scale,rbf
294,514,3,False,JUMP,False,7936,3112,scale,rbf
295,514,1,False,SCORE_DIST,False,7936,3112,scale,rbf
296,514,25,False,PERCENTILES,False,7936,3112,scale,rbf
297,6472,3,False,JUMP,False,7936,3112,scale,rbf
298,6472,2,False,SCORE_DIST,False,7936,3112,scale,rbf
299,6472,25,False,PERCENTILES,False,7936,3112,scale,rbf
300,10364,1,False,JUMP,False,7936,3112,scale,rbf
301,10364,1,False,SCORE_DIST,False,7936,3112,scale,rbf
302,10364,25,True,PERCENTILES,False,7936,3112,scale,rbf
303,49281,1,False,JUMP,False,7936,3202,scale,rbf
304,49281,1,False,SCORE_DIST,False,7936,3202,scale,rbf
305,49281,25,True,PERCENTILES,False,7936,3202,scale,rbf
306,10364,1,False,JUMP,False,7936,3112,scale,rbf
307,10364,1,False,SCORE_DIST,False,7936,3112,scale,rbf
308,10364,25,True,PERCENTILES,False,7936,3112,scale,rbf
309,11087,1,False,JUMP,False,7936,3112,scale,rbf
310,11087,1,False,SCORE_DIST,False,7936,3112,scale,rbf
311,11087,25,False,PERCENTILES,False,7936,3112,scale,rbf
312,18048,3,False,JUMP,False,7936,3112,scale,rbf
313,18048,2,False,SCORE_DIST,False,7936,3112,scale,rbf
314,18048,25,False,PERCENTILES,False,7936,3112,scale,rbf
315,41428,1,False,JUMP,False,7936,3112,scale,rbf
316,41428,1,False,SCORE_DIST,False,7936,3112,scale,rbf
317,41428,25,True,PERCENTILES,False,7936,3112,scale,rbf
318,3112,1,True,JUMP,True,7936,3112,scale,rbf
319,3112,1,True,SCORE_DIST,True,7936,3112,scale,rbf
320,3112,25,True,PERCENTILES,True,7936,3112,scale,rbf
321,3524,1,False,JUMP,False,7936,10364,scale,rbf
322,3524,1,False,SCORE_DIST,False,7936,10364,scale,rbf
323,3524,25,False,PERCENTILES,False,7936,10364,scale,rbf
324,282,1,False,JUMP,False,7936,3112,scale,rbf
325,282,1,False,SCORE_DIST,False,7936,3112,scale,rbf
326,282,25,False,PERCENTILES,False,7936,3112,scale,rbf
327,221,1,False,JUMP,False,7936,3112,scale,rbf
328,221,1,False,SCORE_DIST,False,7936,3112,scale,rbf
329,221,25,False,PERCENTILES,False,7936,3112,scale,rbf
330,3254,4,False,JUMP,False,7936,3112,scale,rbf
331,3254,1,False,SCORE_DIST,False,7936,3112,scale,rbf
332,3254,25,False,PERCENTILES,False,7936,3112,scale,rbf
333,93,1,False,JUMP,False,7936,3112,scale,rbf
334,93,2,False,SCORE_DIST,False,7936,3112,scale,rbf
335,93,25,False,PERCENTILES,False,7936,3112,scale,rbf
336,10364,1,False,JUMP,False,7936,3112,scale,rbf
337,10364,1,False,SCORE_DIST,False,7936,3112,scale,rbf
338,10364,25,True,PERCENTILES,False,7936,3112,scale,rbf
339,10293,1,False,JUMP,False,7936,3112,scale,rbf
340,10293,1,False,SCORE_DIST,False,7936,3112,scale,rbf
341,10293,25,True,PERCENTILES,False,7936,3112,scale,rbf
342,7453,1,False,JUMP,False,7936,3112,scale,rbf
343,7453,1,False,SCORE_DIST,False,7936,3112,scale,rbf
344,7453,25,False,PERCENTILES,False,7936,3112,scale,rbf
345,13449,3,True,JUMP,False,7936,44692,scale,rbf
346,13449,1,False,SCORE_DIST,False,7936,44692,scale,rbf
347,13449,25,True,PERCENTILES,False,7936,44692,scale,rbf
348,6421,1,False,JUMP,False,7936,3112,scale,rbf
349,6421,1,False,SCORE_DIST,False,7936,3112,scale,rbf
350,6421,25,False,PERCENTILES,False,7936,3112,scale,rbf
351,13449,1,False,JUMP,False,7936,3202,scale,rbf
352,13449,2,False,SCORE_DIST,False,7936,3202,scale,rbf
353,13449,25,True,PERCENTILES,False,7936,3202,scale,rbf
354,13449,3,False,JUMP,False,7936,3112,scale,rbf
355,13449,3,False,SCORE_DIST,False,7936,3112,scale,rbf
356,13449,25,True,PERCENTILES,False,7936,3112,scale,rbf
357,38304,1,False,JUMP,False,7936,147,scale,rbf
358,38304,1,False,SCORE_DIST,False,7936,147,scale,rbf
359,38304,25,False,PERCENTILES,False,7936,147,scale,rbf
360,10618,7,False,JUMP,False,7936,10364,scale,rbf
361,10618,4,False,SCORE_DIST,False,7936,10364,scale,rbf
362,10618,25,False,PERCENTILES,False,7936,10364,scale,rbf
363,3112,1,True,JUMP,True,7936,3112,scale,rbf
364,3112,1,True,SCORE_DIST,True,7936,3112,scale,rbf
365,3112,25,True,PERCENTILES,True,7936,3112,scale,rbf
366,447,1,False,JUMP,False,7936,10364,scale,rbf
367,447,1,False,SCORE_DIST,False,7936,10364,scale,rbf
368,447,25,True,PERCENTILES,False,7936,10364,scale,rbf
369,388,3,False,JUMP,False,7936,3202,scale,rbf
370,388,3,False,SCORE_DIST,False,7936,3202,scale,rbf
371,388,25,True,PERCENTILES,False,7936,3202,scale,rbf
372,3202,1,False,JUMP,False,7936,3112,scale,rbf
373,3202,1,False,SCORE_DIST,False,7936,3112,scale,rbf
374,3202,25,False,PERCENTILES,False,7936,3112,scale,rbf
375,601,2,False,JUMP,False,7936,10364,scale,rbf
376,601,1,False,SCORE_DIST,False,7936,10364,scale,rbf
377,601,25,False,PERCENTILES,False,7936,10364,scale,rbf
378,2024,1,False,JUMP,False,7936,3112,scale,rbf
379,2024,1,False,SCORE_DIST,False,7936,3112,scale,rbf
380,2024,25,False,PERCENTILES,False,7936,3112,scale,rbf
381,3112,1,True,JUMP,True,7936,3112,scale,rbf
382,3112,1,True,SCORE_DIST,True,7936,3112,scale,rbf
383,3112,25,True,PERCENTILES,True,7936,3112,scale,rbf
384,34298,2,False,JUMP,False,7936,3112,scale,rbf
385,34298,3,False,SCORE_DIST,False,7936,3112,scale,rbf
386,34298,25,True,PERCENTILES,False,7936,3112,scale,rbf
387,447,1,False,JUMP,False,7936,10364,scale,rbf
388,447,1,False,SCORE_DIST,False,7936,10364,scale,rbf
389,447,25,True,PERCENTILES,False,7936,10364,scale,rbf
390,29427,3,False,JUMP,False,7936,3202,scale,rbf
391,29427,2,False,SCORE_DIST,False,7936,3202,scale,rbf
392,29427,25,False,PERCENTILES,False,7936,3202,scale,rbf
393,371,1,False,JUMP,False,7936,147,scale,rbf
394,371,1,False,SCORE_DIST,False,7936,147,scale,rbf
395,371,25,True,PERCENTILES,False,7936,147,scale,rbf
396,98,1,False,JUMP,False,7936,3112,scale,rbf
397,98,1,False,SCORE_DIST,False,7936,3112,scale,rbf
398,98,25,True,PERCENTILES,False,7936,3112,scale,rbf
399,32679,3,False,JUMP,False,7936,3112,scale,rbf
400,32679,1,False,SCORE_DIST,False,7936,3112,scale,rbf
401,32679,25,False,PERCENTILES,False,7936,3112,scale,rbf
402,3202,1,True,JUMP,True,7936,3202,scale,rbf
403,3202,1,True,SCORE_DIST,True,7936,3202,scale,rbf
404,3202,25,True,PERCENTILES,True,7936,3202,scale,rbf
405,40067,1,False,JUMP,False,7936,3112,scale,rbf
406,40067,1,False,SCORE_DIST,False,7936,3112,scale,rbf
407,40067,25,False,PERCENTILES,False,7936,3112,scale,rbf
408,214,1,False,JUMP,False,7936,3112,scale,rbf
409,214,1,False,SCORE_DIST,False,7936,3112,scale,rbf
410,214,25,False,PERCENTILES,False,7936,3112,scale,rbf
411,10364,1,True,JUMP,True,7936,10364,scale,rbf
412,10364,1,True,SCORE_DIST,True,7936,10364,scale,rbf
413,10364,25,True,PERCENTILES,True,7936,10364,scale,rbf
414,2029,1,False,JUMP,False,7936,3112,scale,rbf
415,2029,1,False,SCORE_DIST,False,7936,3112,scale,rbf
416,2029,25,True,PERCENTILES,False,7936,3112,scale,rbf
417,11087,1,False,JUMP,False,7936,3112,scale,rbf
418,11087,1,False,SCORE_DIST,False,7936,3112,scale,rbf
419,11087,25,False,PERCENTILES,False,7936,3112,scale,rbf
420,147,1,True,JUMP,True,7936,147,scale,rbf
421,147,1,True,SCORE_DIST,True,7936,147,scale,rbf
422,147,25,True,PERCENTILES,True,7936,147,scale,rbf
423,6751,1,False,JUMP,False,7936,3112,scale,rbf
424,6751,1,False,SCORE_DIST,False,7936,3112,scale,rbf
425,6751,25,True,PERCENTILES,False,7936,3112,scale,rbf
426,44692,1,True,JUMP,True,7936,44692,scale,rbf
427,44692,1,True,SCORE_DIST,True,7936,44692,scale,rbf
428,44692,25,True,PERCENTILES,True,7936,44692,scale,rbf
429,13449,1,False,JUMP,False,7936,10364,scale,rbf
430,13449,1,False,SCORE_DIST,False,7936,10364,scale,rbf
431,13449,25,True,PERCENTILES,False,7936,10364,scale,rbf
432,20669,1,False,JUMP,False,7936,10364,scale,rbf
433,20669,1,False,SCORE_DIST,False,7936,10364,scale,rbf
434,20669,25,False,PERCENTILES,False,7936,10364,scale,rbf
435,44692,1,True,JUMP,True,7936,44692,scale,rbf
436,44692,1,True,SCORE_DIST,True,7936,44692,scale,rbf
437,44692,25,True,PERCENTILES,True,7936,44692,scale,rbf
438,48354,1,False,JUMP,False,7936,3112,scale,rbf
439,48354,1,False,SCORE_DIST,False,7936,3112,scale,rbf
440,48354,25,True,PERCENTILES,False,7936,3112,scale,rbf
441,401,1,False,JUMP,False,7936,3112,scale,rbf
442,401,1,False,SCORE_DIST,False,7936,3112,scale,rbf
443,401,25,False,PERCENTILES,False,7936,3112,scale,rbf
444,4857,1,False,JUMP,False,7936,44692,scale,rbf
445,4857,2,True,SCORE_DIST,False,7936,44692,scale,rbf
